MS,Accel X (m/s²),Accel Y (m/s²),Accel Z (m/s²),Gyro X (°/s),Gyro Y (°/s),Gyro Z (°/s),Temp (°C)
6360,5.717354,10.453085,0.330400,12.023926,-3.753662,6.561279,33.685547
6400,5.770026,11.587936,0.785298,23.895264,-0.762939,10.406494,33.687500
6440,5.501875,11.247959,2.849100,27.923584,-2.563477,11.474609,33.703125
6480,3.280056,9.519346,3.734955,15.563965,1.525879,9.643555,33.712891
6520,1.221043,9.782708,2.193089,-15.625000,-8.148193,-8.270264,33.691406
6560,3.313575,10.496181,1.048660,-28.533936,-23.468018,-11.260986,33.707031
6600,4.759673,9.217676,1.235408,-30.670166,-34.210205,-17.456055,33.699219
6640,3.500323,7.149086,1.230620,-25.390625,-38.665771,-24.261475,33.755859
6680,1.991976,6.402095,0.957681,-29.052734,-36.926270,-21.057129,33.759766
6720,2.169147,7.000646,0.723049,-18.585205,-41.687012,-13.214111,33.736328
6760,2.777274,7.704541,0.344765,0.579834,-24.658203,-6.927490,33.755859
6800,3.438074,8.092402,-0.383072,2.868652,-27.709961,1.495361,33.767578
6840,4.357447,9.016563,-0.651223,-14.892578,-56.915283,-1.800537,33.757812
6880,4.821922,10.386047,-0.028730,-13.610840,-49.957275,-8.087158,33.750000
6920,5.248090,11.525687,-0.804452,-13.763428,-82.672119,-11.291504,33.753906
6960,5.621585,12.124237,1.379060,-30.517578,-53.131104,-17.395020,33.763672
7000,3.107674,11.372458,3.485958,4.943848,-24.993896,-1.434326,33.751953
7040,2.331953,9.562442,4.185065,-26.885986,-25.177002,-4.669189,33.750000
7080,4.065354,8.140285,4.161122,-11.077881,-8.972168,2.075195,33.763672
7120,5.133168,8.681376,3.236961,16.571045,-9.368896,12.542725,33.769531
7160,4.362236,8.825027,0.919373,0.579834,-24.200439,10.314941,33.773438
7200,2.987964,7.220912,0.919373,-14.404297,-6.927490,2.655029,33.763672
7240,2.379837,6.363788,1.082179,-16.174316,-1.464844,-2.716064,33.773438
7280,3.002329,6.813898,0.732626,-11.962891,-3.631592,-6.256104,33.763672
