MS,Accel X (m/s²),Accel Y (m/s²),Accel Z (m/s²),Gyro X (°/s),Gyro Y (°/s),Gyro Z (°/s),Temp (°C)
2360,10.615891,-1.249773,-3.117251,-17.364502,4.272461,-0.946045,40.488281
2400,11.200075,-0.972046,-3.011906,-31.677246,18.280029,6.134033,40.455078
2440,10.955867,-1.905785,-4.999093,-8.880615,-13.458252,7.171631,40.462891
2480,9.251195,-3.337517,-6.746861,26.824951,-14.251709,-9.765625,40.458984
2520,6.766014,-3.792415,-6.497863,-7.720947,-0.762939,-2.380371,40.458984
2560,6.373365,-1.771709,-6.852205,-17.578125,1.403809,-6.347656,40.478516
2600,7.608773,-0.991199,-6.871359,-6.439209,-3.875732,-20.690918,40.488281
2640,8.092402,-1.934515,-5.410896,0.732422,5.645752,-31.646729,40.478516
2680,6.876147,-1.982399,-4.448427,-7.171631,12.145996,-25.512695,40.468750
2720,6.473921,-1.039083,-4.151546,-3.814697,16.052246,-22.766113,40.462891
2760,6.971915,-0.339977,-4.103662,9.277344,10.986328,-17.272949,40.439453
2800,7.800309,0.028730,-3.797204,13.519287,4.089355,-5.218506,40.472656
2840,8.513782,0.047884,-3.500323,19.836426,6.958008,-2.105713,40.478516
2880,8.820239,0.110133,-4.050989,19.042969,2.471924,-11.596680,40.462891
2920,9.428367,0.004788,-4.352659,18.432617,11.871338,-23.864746,40.478516
2960,10.735600,-0.177171,-3.624821,43.365479,11.444092,-36.163330,40.482422
3000,11.736377,-0.397437,-3.011906,52.032471,38.085938,-35.156250,40.468750
3040,11.286267,0.210690,-4.936844,33.935547,48.797607,-23.742676,40.468750
3080,9.260772,-0.153229,-7.211336,18.615723,-8.697510,-9.124756,40.484375
3120,7.058106,-1.757344,-6.837840,35.522461,-42.083740,-3.662109,40.484375
3160,9.030929,-4.405331,-5.204995,27.740479,-28.564453,5.554199,40.474609
3200,10.079589,-2.207454,-4.606444,36.376953,-26.977539,14.190674,40.482422
3240,8.030152,0.019154,-4.529830,36.499023,-41.015625,24.261475,40.482422
3280,5.410896,0.081403,-3.864242,21.331787,-55.664062,33.111572,40.474609
3320,5.430049,-0.991199,-3.347094,20.355225,-54.962158,23.956299,40.468750
3360,7.096414,-2.044648,-3.677494,17.639160,-34.576416,9.765625,40.492188
3400,8.149862,-1.742979,-3.509900,3.814697,8.239746,-7.537842,40.492188
3440,8.489840,-1.096544,-3.643975,-10.772705,16.906738,-11.260986,40.488281
3480,9.241618,-1.034295,-4.386178,-14.434814,-2.197266,8.331299,40.501953
3520,11.180922,-0.833182,-4.812346,-15.472412,-9.643555,28.015137,40.462891
3560,12.181698,-2.106898,-5.870583,-3.173828,-32.348633,40.557861,40.501953
3600,11.832145,-3.371036,-8.140285,51.727295,-24.230957,23.529053,40.484375
3640,7.158663,-4.232949,-6.363788,4.699707,16.906738,-15.869141,40.486328
3680,4.548983,-3.711013,-7.575254,-13.153076,-19.989014,6.500244,40.503906
3720,5.243302,-1.575385,-8.887277,-19.805908,-13.366699,-7.690430,40.494141
3760,7.603985,-1.877054,-7.144298,-27.160645,12.176514,-20.690918,40.494141
3800,7.187394,-1.465251,-5.032612,-29.052734,21.881104,-24.963379,40.480469
3840,5.521029,-0.579397,-4.616021,-28.106689,1.922607,-15.106201,40.490234
3880,5.688623,-0.909797,-4.544195,-26.062012,2.319336,-9.063721,40.490234
3920,6.837840,-0.761356,-4.113238,-16.754150,12.512207,-2.960205,40.488281
3960,7.824251,-0.225055,-3.854665,-10.986328,30.609131,5.401611,40.482422
4000,8.236053,0.421380,-4.309563,-6.134033,42.266846,-3.967285,40.476562
4040,8.829816,-0.292093,-5.003881,-1.525879,45.593262,-15.930176,40.478516
4080,10.194510,-0.009577,-4.668694,1.281738,43.914795,-23.925781,40.486328
4120,11.554418,0.296881,-4.865018,18.310547,24.719238,-25.207520,40.503906
4160,11.980585,0.665588,-7.560889,6.164551,23.559570,-20.629883,40.478516
4200,9.916783,-0.430956,-8.350976,25.299072,-2.593994,-10.894775,40.476562
4240,7.196970,-4.175488,-6.837840,14.892578,-17.578125,0.885010,40.486328
4280,7.915231,-4.496311,-5.238513,4.608154,-16.418457,14.160156,40.474609
4320,8.403648,-1.455675,-4.979939,22.277832,-33.508301,18.066406,40.498047
4360,6.837840,0.076614,-4.788404,25.817871,-42.053223,24.291992,40.511719
4400,5.185841,-0.943315,-4.228160,12.969971,-46.081543,30.456543,40.488281
4440,5.999869,-2.126051,-3.495534,11.749268,-40.832520,21.331787,40.511719
4480,7.000646,-1.776498,-3.892972,3.784180,-12.725830,8.117676,40.519531
4520,7.354988,-1.498770,-4.022259,-14.221191,10.650635,-2.685547,40.492188
4560,8.350976,-1.460463,-4.299986,-23.345947,8.575439,0.000000,40.498047
4600,9.883265,-1.647211,-5.214571,-17.578125,-5.706787,14.373779,40.488281
4640,11.008539,-1.599327,-5.161899,-25.085449,4.150391,31.585693,40.496094
4680,11.281479,-2.121263,-5.971139,-22.491455,-7.263184,31.066895,40.474609
4720,10.568007,-2.925714,-7.771579,17.517090,-12.512207,11.932373,40.494141
4760,7.077260,-4.328717,-7.086837,-6.439209,20.141602,-7.843018,40.486328
4800,5.157111,-2.978387,-8.101978,-28.533936,-3.997803,7.080078,40.472656
4840,5.367800,-0.713472,-8.686164,-29.937744,5.798340,-7.537842,40.488281
4880,7.206547,-1.355118,-7.005434,-29.266357,15.563965,-16.387939,40.498047
4920,7.216124,-1.618480,-4.750096,-24.658203,23.345947,-28.778076,40.474609
4960,5.588067,-0.981623,-4.616021,-27.343750,14.434814,-19.439697,40.484375
5000,5.980716,-0.459687,-4.807557,-24.383545,10.131836,-15.136719,40.482422
5040,7.278373,0.071826,-4.635174,-7.568359,-0.640869,-5.432129,40.523438
5080,7.905654,-0.081403,-4.371812,-0.671387,15.655518,1.373291,40.500000
5120,7.857770,-0.229843,-4.386178,2.014160,27.832031,-3.936768,40.482422
5160,8.418014,-0.138864,-4.400543,4.791260,27.801514,-14.709473,40.511719
5200,9.337387,-0.119710,-4.606444,4.028320,34.790039,-17.395020,40.509766
5240,10.601525,0.014365,-4.491522,13.977051,33.294678,-23.345947,40.505859
5280,11.798626,0.349553,-4.319140,29.357910,20.690918,-22.857666,40.480469
5320,12.009315,0.871489,-5.612009,22.583008,19.958496,-18.646240,40.492188
5360,10.520123,0.440533,-6.809110,17.517090,16.479492,-10.711670,40.490234
5400,6.928820,-1.039083,-7.115568,19.989014,-12.908936,3.387451,40.507812
5440,7.043741,-2.801216,-5.832275,9.765625,-18.280029,9.185791,40.529297
5480,9.074024,-1.982399,-4.290410,10.101318,-11.199951,16.326904,40.507812
5520,8.020576,0.158017,-4.678270,16.876221,-25.451660,23.284912,40.501953
5560,6.148310,0.574608,-4.376601,-2.410889,-18.920898,31.127930,40.494141
5600,6.052542,-0.608127,-3.763685,0.518799,-31.341553,34.240723,40.529297
5640,6.986280,-1.661576,-3.830723,4.669189,-21.484375,19.073486,40.527344
5680,7.493851,-1.685518,-3.830723,0.976562,-1.586914,4.364014,40.498047
5720,7.800309,-1.240196,-3.509900,-8.239746,12.054443,-3.112793,40.515625
5760,8.528147,-0.933739,-3.878607,-12.115479,-0.244141,-1.464844,40.517578
5800,10.539276,-0.665588,-4.630386,-6.378174,-21.789551,19.958496,40.525391
5840,11.870452,-0.732626,-4.448427,-24.810791,-0.701904,38.787842,40.498047
5880,11.583148,-2.059013,-5.746084,-18.646240,-0.762939,26.123047,40.515625
5920,10.558430,-2.633622,-7.168240,17.059326,6.561279,-7.598877,40.519531
5960,6.880936,-3.481169,-7.015011,-5.004883,10.986328,-5.828857,40.492188
6000,5.051765,-1.944092,-7.580042,-37.689209,-3.967285,13.549805,40.525391
6040,6.100426,-0.043096,-8.063671,-41.961670,6.225586,1.312256,40.527344
6080,8.097190,-0.751779,-6.291962,-30.426025,2.746582,-9.307861,40.509766
6120,7.632715,-1.101333,-4.434062,-21.697998,12.451172,-12.634277,40.507812
6160,5.861006,-0.885855,-4.280833,-22.735596,2.349854,-7.629395,40.515625
6200,6.148310,-0.957681,-4.003105,-18.798828,10.345459,-8.544922,40.529297
6240,7.436390,-0.138864,-3.878607,-12.115479,17.272949,0.793457,40.505859
6280,8.470686,0.517148,-3.691859,-5.035400,22.094727,9.521484,40.519531
6320,8.437167,0.502782,-4.089296,0.823975,19.958496,-1.068115,40.501953
6360,9.141062,0.392649,-4.587290,3.540039,20.019531,-14.617920,40.542969
6400,10.328587,0.569820,-4.352659,12.725830,20.355225,-23.162842,40.527344
6440,11.635820,0.287304,-4.467580,24.200439,19.500732,-25.482178,40.539062
6480,11.674128,0.593762,-5.549759,11.810303,30.975342,-14.343262,40.523438
6520,9.543288,0.555455,-7.019799,3.692627,1.159668,-2.563477,40.517578
6560,6.684611,-1.843535,-6.804321,28.625488,-31.799316,-1.983643,40.523438
6600,7.738060,-5.008670,-4.869806,7.507324,-32.012939,13.977051,40.533203
6640,9.849746,-2.561796,-4.783615,34.545898,-42.205811,13.305664,40.498047
6680,8.518570,0.047884,-5.056554,53.375244,-59.967041,19.378662,40.496094
6720,6.023811,-0.292093,-4.252102,35.705566,-50.079346,24.108887,40.503906
6760,5.286397,-1.671153,-3.418920,15.167236,-39.306641,20.538330,40.529297
6800,6.646304,-2.001553,-3.610456,13.488770,-22.796631,6.134033,40.519531
6840,7.493851,-1.594538,-3.687071,3.692627,3.692627,-8.575439,40.521484
6880,8.350976,-1.412579,-3.711013,-2.502441,12.298584,-13.732910,40.503906
6920,9.351752,-1.446098,-4.553771,-8.972168,-3.021240,-0.122070,40.539062
6960,10.544065,-0.991199,-4.845864,-20.965576,7.629395,19.378662,40.533203
7000,11.444284,-1.101333,-5.334281,-29.998779,5.157471,24.322510,40.523438
7040,11.865664,-2.753332,-7.939173,22.094727,-23.559570,12.512207,40.515625
7080,8.480263,-4.539406,-7.144298,-0.793457,32.348633,-21.057129,40.529297
7120,5.947197,-3.974375,-7.546524,-22.705078,5.676270,-5.737305,40.541016
7160,5.583278,-1.283292,-8.470686,-22.674561,14.373779,-17.120361,40.509766
7200,7.120356,-1.335965,-7.292738,-21.423340,25.634766,-23.986816,40.517578
7240,7.584831,-1.426944,-5.157111,-0.976562,16.967773,-36.773682,40.521484
7280,5.875371,-1.379060,-4.247314,0.213623,12.237549,-30.609131,40.511719
7320,5.544971,-0.785298,-4.108450,2.288818,15.319824,-35.644531,40.531250
7360,6.454768,0.330400,-4.084508,5.371094,9.033203,-23.162842,40.527344
7400,7.560889,0.368707,-3.964798,11.199951,2.655029,-6.317139,40.548828
7440,8.690952,0.095768,-3.639187,15.625000,13.702393,-3.875732,40.541016
7480,9.471462,0.517148,-4.065354,17.181396,22.949219,-11.505127,40.533203
7520,10.390836,0.052672,-4.266468,14.434814,35.461426,-18.463135,40.541016
7560,11.616667,0.019154,-3.806781,33.233643,24.841309,-26.336670,40.531250
7600,12.248735,0.421380,-4.644751,34.973145,18.768311,-25.787354,40.533203
7640,11.056423,1.125275,-6.268020,12.847900,23.620605,-14.862061,40.546875
7680,8.121132,0.325611,-6.631939,20.355225,-3.112793,-0.549316,40.533203
7720,6.387730,-2.619257,-6.904878,13.305664,-29.510498,2.624512,40.541016
7760,9.193734,-3.332729,-5.094861,4.455566,-22.979736,21.759033,40.541016
7800,9.557653,-0.565032,-4.754885,20.050049,-41.381836,24.963379,40.533203
7840,7.311892,0.579397,-4.606444,19.317627,-38.543701,29.785156,40.529297
7880,5.190629,-0.464475,-3.888184,7.202148,-45.532227,36.590576,40.554688
7920,5.851429,-1.651999,-3.548207,9.948730,-42.816162,24.627686,40.560547
7960,7.259220,-1.929727,-4.041412,10.894775,-25.390625,8.758545,40.564453
8000,7.905654,-1.340753,-3.811569,-3.814697,9.429932,-2.532959,40.558594
8040,8.518570,-0.881066,-4.094085,-7.781982,8.666992,-2.899170,40.542969
8080,9.471462,-1.101333,-4.793192,-7.720947,-8.300781,11.566162,40.546875
8120,10.625467,-0.919373,-4.865018,-19.805908,0.976562,23.559570,40.558594
8160,11.166556,-1.800440,-5.564125,-26.184082,0.427246,31.707764,40.566406
8200,10.864887,-2.944868,-7.441179,5.828857,-6.896973,8.148193,40.544922
8240,8.331821,-3.227384,-7.024588,1.556396,28.778076,-19.775391,40.546875
8280,5.712565,-3.093309,-7.527370,-21.087646,-3.540039,1.739502,40.556641
8320,5.377377,-0.909797,-7.929596,-30.181885,6.134033,-1.770020,40.558594
8360,6.976704,-0.536301,-7.422025,-22.460938,10.101318,-11.566162,40.517578
8400,7.819463,-1.307234,-5.544971,-20.721436,20.690918,-20.904541,40.544922
8440,6.464345,-1.106121,-4.491522,-12.939453,12.451172,-21.179199,40.554688
8480,6.009446,-0.952892,-4.323928,-16.448975,11.260986,-17.089844,40.550781
8520,6.742072,0.014365,-4.410120,-14.129639,15.899658,-11.077881,40.535156
8560,7.723695,0.282516,-4.118027,0.427246,12.573242,-0.610352,40.541016
8600,7.972692,-0.057461,-3.849876,5.798340,25.268555,0.030518,40.556641
8640,8.686164,0.335188,-3.907337,12.176514,18.310547,-6.164551,40.550781
8680,9.830592,0.857124,-4.357447,5.981445,27.801514,-15.960693,40.550781
8720,10.778696,0.991199,-4.453215,12.664795,24.047852,-24.230957,40.562500
8760,12.095507,0.474052,-4.611232,20.172119,14.343262,-25.146484,40.539062
8800,11.994950,1.130063,-5.310339,8.758545,25.817871,-17.578125,40.550781
8840,9.816227,0.536301,-5.980716,4.821777,18.096924,-3.234863,40.541016
8880,6.354211,-1.853112,-6.770802,14.404297,-23.956299,2.288818,40.554688
8920,7.120356,-3.974375,-5.353435,8.239746,-33.874512,15.075684,40.564453
8960,8.987833,-2.063802,-5.018247,26.153564,-44.067383,14.068604,40.544922
9000,8.662222,-0.191536,-4.740520,43.579102,-61.218262,21.728516,40.548828
9040,6.354211,-0.301669,-4.309563,31.799316,-55.694580,30.578613,40.527344
9080,6.028600,-1.063026,-3.859453,20.843506,-51.605225,27.374268,40.556641
9120,7.153875,-1.316811,-3.864242,15.594482,-27.526855,9.338379,40.533203
9160,7.824251,-1.101333,-3.658340,1.403809,7.598877,-2.502441,40.556641
9200,8.408437,-1.326388,-3.993528,-7.843018,13.549805,-4.302979,40.550781
9240,9.926360,-1.723825,-4.955997,1.983643,-7.019043,5.950928,40.544922
9280,10.539276,-1.580173,-4.817134,-12.664795,15.411377,18.615723,40.554688
9320,10.127473,-1.963245,-4.558560,-46.386719,48.461914,14.343262,40.544922
9360,10.342952,-3.040636,-7.398083,-0.701904,12.207031,-8.972168,40.556641
9400,8.978256,-2.576161,-7.503428,11.505127,17.181396,-13.397217,40.566406
9440,6.062119,-2.121263,-7.608773,-20.629883,-1.586914,2.044678,40.558594
9480,6.148310,-0.186748,-7.972692,-35.217285,10.955811,-6.500244,40.560547
9520,7.876924,-0.148441,-7.216124,-25.299072,14.465332,-14.984131,40.537109
9560,8.183381,-1.130063,-5.046977,-16.998291,15.289307,-22.033691,40.568359
9600,6.282385,-1.077391,-3.974375,-17.425537,10.467529,-16.693115,40.564453
9640,5.252879,-1.000776,-4.079720,-24.993896,13.946533,-16.296387,40.570312
9680,6.560112,0.196325,-3.878607,-11.383057,12.817383,-10.101318,40.574219
9720,7.948750,0.660800,-3.734955,1.892090,5.035400,3.448486,40.556641
9760,8.518570,0.536301,-3.572149,8.209229,21.057129,2.990723,40.546875
9800,8.767567,0.612916,-4.175488,10.284424,16.052246,-7.843018,40.582031
9840,9.878476,0.909797,-4.501099,6.164551,12.664795,-13.885498,40.568359
9880,11.348516,0.689530,-4.242526,20.324707,4.699707,-21.575928,40.566406
9920,12.756307,-0.071826,-4.285621,40.283203,12.451172,-31.066895,40.568359
9960,11.927913,1.101333,-5.051765,18.066406,30.151367,-16.815186,40.548828
10000,8.992621,0.981623,-6.110003,8.300781,10.314941,3.295898,40.552734
10040,5.966351,-1.575385,-6.670246,22.796631,-35.797119,1.739502,40.558594
10080,8.020576,-3.787627,-5.128380,8.514404,-27.252197,14.526367,40.537109
10120,9.916783,-1.594538,-4.821922,31.494141,-38.421631,12.664795,40.550781
10160,8.513782,0.277727,-4.620809,44.250488,-52.337646,20.233154,40.580078
10200,5.501875,-0.191536,-4.209007,22.033691,-48.675537,34.362793,40.556641
10240,5.746084,-1.268927,-3.610456,17.517090,-50.109863,28.167725,40.550781
10280,7.369353,-1.470040,-3.907337,22.247314,-32.470703,7.263184,40.564453
10320,7.637504,-1.225831,-3.653552,4.913330,6.622314,-2.929688,40.556641
10360,7.704541,-0.986411,-3.658340,-16.418457,20.050049,-3.631592,40.552734
10400,9.327810,-0.885855,-4.563348,-19.165039,4.821777,4.699707,40.566406
10440,11.176133,-0.881066,-5.094861,-13.763428,-0.762939,26.977539,40.542969
10480,11.568783,-2.164358,-5.669470,-25.238037,8.789062,29.479980,40.550781
10520,11.377247,-2.959233,-7.556100,11.688232,-5.249023,1.098633,40.558594
10560,8.427590,-3.620033,-7.082048,4.913330,24.719238,-23.498535,40.570312
10600,5.573701,-3.078943,-7.503428,-15.228271,2.838135,-4.608154,40.544922
10640,5.564125,-0.804452,-8.212111,-29.479980,16.876221,-10.040283,40.562500
10680,7.541735,-0.454898,-7.608773,-18.554688,18.157959,-20.904541,40.554688
10720,8.039729,-1.125275,-5.276821,-4.150391,19.683838,-32.836914,40.574219
10760,6.291962,-1.168370,-4.070143,0.976562,20.782471,-28.045654,40.583984
10800,5.439626,-0.866701,-3.983952,-1.281738,25.848389,-27.038574,40.580078
10840,6.138733,0.402226,-4.079720,-3.173828,19.531250,-19.165039,40.568359
10880,7.843405,0.857124,-3.725378,11.444092,-4.028320,1.312256,40.564453
10920,8.552089,0.359130,-3.485958,12.542725,20.935059,3.997803,40.560547
10960,8.470686,0.301669,-4.151546,16.235352,17.089844,-7.965088,40.550781
11000,9.806650,0.253785,-4.252102,18.035889,16.662598,-17.120361,40.554688
11040,11.391612,0.699107,-4.036624,27.099609,10.894775,-21.087646,40.556641
11080,12.579136,0.943315,-4.678270,29.357910,8.178711,-23.193359,40.570312
11120,12.253524,1.675941,-5.521029,9.429932,21.728516,-12.908936,40.568359
11160,9.337387,1.144428,-6.311116,4.119873,10.620117,4.394531,40.558594
11200,6.263232,-1.446098,-6.646304,11.840820,-27.191162,8.270264,40.544922
11240,7.694964,-3.289633,-5.128380,-5.310059,-26.672363,24.505615,40.570312
11280,9.481039,-1.268927,-4.865018,7.263184,-34.027100,25.634766,40.548828
11320,8.523358,0.641646,-4.563348,19.470215,-40.191650,30.242920,40.566406
11360,5.856217,0.086191,-4.232949,4.516602,-44.006348,45.349121,40.578125
11400,5.597643,-1.125275,-4.046201,2.929688,-48.004150,43.792725,40.585938
11440,7.034164,-1.848324,-4.204218,2.380371,-27.679443,23.101807,40.580078
11480,7.680599,-1.436521,-4.103662,-6.469727,4.852295,6.927490,40.570312
11520,7.742848,-0.957681,-4.118027,-12.756348,17.333984,0.213623,40.566406
11560,8.738836,-1.163582,-4.357447,-18.157959,5.187988,15.594482,40.591797
11600,10.127473,-0.373495,-4.946421,-22.979736,-2.319336,33.355713,40.580078
11640,10.788273,-0.186748,-4.678270,-46.630859,24.688721,37.628174,40.570312
11680,10.817003,-1.522712,-4.601655,-61.584473,44.738770,28.869629,40.574219
11720,9.835381,-2.082955,-6.272809,-16.387939,23.681641,-3.295898,40.580078
11760,8.154651,-3.677494,-8.101978,10.589600,-23.590088,-2.502441,40.580078
11800,6.143522,-3.725378,-7.647080,-25.695801,-0.549316,11.047363,40.564453
11840,7.029376,-1.719037,-8.025364,-41.809082,27.069092,-2.532959,40.566406
11880,8.370130,-1.177947,-7.225701,-18.829346,19.470215,-28.381348,40.556641
11920,7.144298,-1.810017,-4.572925,-14.160156,17.639160,-25.207520,40.566406
11960,5.425261,-1.527501,-3.955221,-20.324707,24.658203,-31.402588,40.564453
12000,5.894525,-0.756568,-3.610456,-11.779785,33.813477,-28.686523,40.578125
12040,7.254431,0.627281,-3.126827,2.136230,6.408691,-8.209229,40.578125
12080,7.900866,0.833182,-3.399766,2.929688,0.396729,4.760742,40.554688
12120,8.207323,0.081403,-3.792415,8.605957,11.566162,0.823975,40.580078
12160,9.892841,-0.038307,-3.691859,11.596680,10.772705,-9.063721,40.562500
12200,11.506534,0.349553,-3.916914,15.563965,17.822266,-19.531250,40.583984
12240,12.143391,0.210690,-3.663129,42.572021,10.833740,-29.418945,40.558594
12280,11.985373,-0.023942,-4.893748,28.747559,27.465820,-20.996094,40.562500
12320,9.662998,0.320823,-6.794744,0.457764,14.953613,-0.518799,40.574219
12360,6.780379,-1.197101,-6.924031,23.986816,-29.968262,-1.892090,40.566406
12400,7.939173,-3.845088,-5.535394,12.817383,-24.688721,3.875732,40.570312
12440,10.002975,-2.193089,-4.611232,10.406494,-22.521973,18.035889,40.583984
12480,8.805874,0.450110,-4.620809,43.884277,-41.809082,17.578125,40.560547
12520,5.750873,-0.354342,-4.194642,16.571045,-46.264648,30.822754,40.580078
12560,5.382165,-1.450886,-3.505111,11.077881,-40.313721,26.000977,40.603516
12600,6.895301,-1.604115,-3.509900,12.573242,-23.284912,11.993408,40.570312
12640,7.642292,-1.259350,-3.371036,1.159668,8.972168,-6.500244,40.589844
12680,8.293514,-1.034295,-3.337517,-9.948730,22.918701,-8.972168,40.580078
12720,9.581595,-0.881066,-3.912126,-25.482178,16.967773,6.164551,40.570312
12760,11.262324,-0.129287,-4.285621,-31.677246,20.538330,18.981934,40.593750
12800,12.009315,-0.287304,-3.873818,-51.300049,28.228760,18.493652,40.585938
12840,11.219229,-2.638410,-6.172252,-14.312744,0.854492,8.575439,40.576172
12880,9.318233,-3.375824,-7.623138,30.151367,-13.610840,-7.293701,40.585938
12920,6.354211,-3.418920,-7.115568,-0.457764,-9.246826,-1.403809,40.578125
12960,6.339846,-1.168370,-7.776367,-42.327881,15.075684,-1.159668,40.580078
13000,8.049306,-0.402226,-7.623138,-18.463135,9.796143,-21.148682,40.603516
13040,8.312668,-1.546654,-4.821922,7.598877,10.223389,-34.271240,40.591797
13080,6.100426,-1.695095,-3.768473,-11.169434,25.909424,-34.545898,40.599609
13120,5.779603,-0.828394,-3.936068,4.150391,19.104004,-28.839111,40.570312
13160,7.115568,0.359130,-3.327940,8.148193,0.640869,-11.230469,40.578125
13200,7.991845,0.881066,-3.490746,10.955811,-12.115479,2.441406,40.589844
13240,8.360553,0.603339,-3.399766,14.495850,7.904053,1.983643,40.585938
13280,8.647857,-0.004788,-3.969586,20.385742,3.631592,-8.728027,40.580078
13320,10.093954,0.081403,-3.921702,16.998291,9.490967,-17.578125,40.587891
13360,11.449073,0.407014,-3.706224,34.240723,15.258789,-25.054932,40.613281
13400,12.310986,0.162806,-3.969586,44.494629,17.059326,-26.397705,40.580078
13440,11.717223,0.746991,-5.386954,14.892578,31.341553,-11.474609,40.595703
13480,9.284714,0.804452,-6.909666,-0.061035,-0.732422,2.624512,40.609375
13520,6.512228,-1.268927,-6.756437,19.073486,-35.461426,2.990723,40.603516
13560,8.236053,-3.529053,-4.960786,5.340576,-20.690918,14.953613,40.591797
13600,9.686940,-1.522712,-4.448427,12.725830,-23.315430,21.514893,40.628906
13640,8.188169,0.622492,-4.501099,22.735596,-32.989502,27.313232,40.593750
13680,5.722142,0.507571,-4.371812,-1.739502,-36.987305,41.442871,40.595703
13720,5.793968,-1.048660,-3.763685,0.244141,-43.579102,35.125732,40.605469
13760,6.904878,-2.054225,-3.974375,-0.396729,-19.500732,16.845703,40.615234
13800,7.910442,-1.584962,-3.801992,-7.995605,10.772705,-1.708984,40.585938
13840,8.259995,-0.919373,-3.720589,-12.512207,24.230957,-9.124756,40.576172
13880,8.882488,-0.924162,-4.175488,-19.073486,7.293701,4.119873,40.597656
13920,10.093954,-0.531513,-4.577713,-21.453857,2.532959,26.245117,40.576172
13960,11.343728,-0.426168,-3.940856,-39.306641,14.892578,33.203125,40.607422
14000,11.573571,-1.393425,-4.606444,-45.806885,15.808105,25.695801,40.607422
14040,10.912771,-2.327164,-6.665458,2.716064,5.126953,-0.427246,40.601562
14080,7.819463,-3.596091,-6.694188,11.444092,11.779785,-14.953613,40.585938
14120,5.655105,-3.629610,-7.015011,-16.326904,-20.111084,9.796143,40.591797
14160,6.435614,-0.924162,-7.862558,-30.334473,6.378174,-5.676270,40.595703
14200,8.418014,-0.292093,-7.034164,-7.629395,0.610352,-22.521973,40.601562
14240,7.972692,-1.120486,-4.448427,-0.427246,8.697510,-27.648926,40.593750
14280,5.961562,-1.225831,-3.806781,-8.697510,13.671875,-26.702881,40.611328
14320,6.114791,-0.732626,-3.964798,-8.056641,20.751953,-24.078369,40.593750
14360,7.580042,0.292093,-3.562572,3.875732,-2.105713,-7.354736,40.587891
14400,8.441956,0.521936,-3.289633,6.500244,1.464844,1.953125,40.603516
14440,8.561666,0.378284,-3.347094,7.629395,24.688721,-3.845215,40.609375
14480,9.006987,0.196325,-3.950433,9.399414,19.378662,-13.427734,40.589844
14520,10.405201,0.703895,-4.151546,4.608154,14.221191,-18.310547,40.595703
14560,11.851298,0.483629,-3.548207,28.503418,10.101318,-25.695801,40.613281
14600,12.334928,0.071826,-3.854665,27.801514,26.092529,-19.989014,40.587891
14640,11.037270,-0.019154,-5.870583,4.516602,36.224365,-3.814697,40.589844
14680,7.627927,-0.464475,-7.168240,8.148193,-14.678955,0.366211,40.583984
14720,6.794744,-2.365471,-6.287174,13.671875,-34.759521,3.265381,40.591797
14760,9.821015,-3.179500,-4.458004,6.469727,-6.195068,17.456055,40.603516
14800,9.730036,-0.402226,-4.501099,28.137207,-23.193359,16.235352,40.603516
14840,6.584054,0.162806,-4.410120,11.352539,-35.400391,26.275635,40.607422
