MS,Accel X (m/s²),Accel Y (m/s²),Accel Z (m/s²),Gyro X (°/s),Gyro Y (°/s),Gyro Z (°/s),Temp (°C)
2200,5.123591,4.448427,-5.353435,10.650635,-7.476807,13.092041,27.341797
2240,4.678270,3.399766,-4.323928,30.303955,0.274658,27.069092,27.351562
2280,5.080496,3.122039,-4.414908,55.175781,18.707275,55.786133,27.341797
2320,5.659893,5.090073,-5.650316,53.527832,9.521484,42.266846,27.333984
2360,6.062119,5.755661,-6.086061,51.635742,7.812500,44.372559,27.365234
2400,6.272809,6.153099,-6.133945,35.339355,8.270264,50.354004,27.359375
2440,6.282385,6.014235,-5.573701,14.617920,12.939453,47.393799,27.363281
2480,6.497863,4.821922,-5.324705,8.514404,21.697998,56.793213,27.365234
2520,7.201759,4.572925,-6.215348,4.943848,22.552490,58.959961,27.339844
2560,7.733272,4.845864,-6.952762,5.706787,13.732910,28.900146,27.365234
2600,7.086837,3.825934,-7.316680,3.967285,-0.061035,22.644043,27.365234
2640,6.718130,3.165135,-7.469909,8.972168,-4.760742,43.670654,27.376953
2680,7.666234,4.400543,-7.570466,-9.094238,-4.058838,24.414062,27.373047
2720,7.996634,4.443638,-7.331046,-42.358398,0.518799,22.979736,27.375000
2760,7.508216,3.265691,-6.813898,-75.164795,12.145996,42.541504,27.371094
2800,7.541735,3.169923,-6.373365,-71.044922,16.784668,31.219482,27.376953
2840,7.972692,3.691859,-6.028600,-74.432373,34.301758,13.000488,27.378906
2880,7.489063,2.954445,-5.032612,-50.079346,28.594971,10.833740,27.388672
2920,6.555324,2.451663,-4.027047,-47.851562,22.277832,16.235352,27.359375
2960,6.028600,3.428497,-3.869030,-48.095703,5.828857,38.574219,27.382812
3000,6.766014,5.008670,-3.495534,-7.659912,37.078857,19.042969,27.388672
3040,7.881712,6.196194,-2.911349,12.329102,101.074219,-2.319336,27.376953
3080,8.049306,4.821922,-2.935291,-16.052246,86.975098,13.244629,27.380859
3120,8.748413,3.371036,-2.758120,-57.250977,73.577881,17.120361,27.384766
3160,9.955091,4.242526,-3.284845,-4.669189,60.699463,0.762939,27.396484
3200,11.042058,4.865018,-3.078943,32.836914,68.023682,7.415771,27.517578
3240,11.654974,4.639963,-2.863465,75.958252,73.242188,-4.852295,27.519531
3280,11.085154,3.840300,-1.900996,17.059326,82.885742,6.561279,27.515625
3320,9.835381,2.063802,-0.397437,-18.341064,81.390381,-15.808105,27.509766
3360,8.978256,1.369483,-0.268151,-22.491455,20.935059,2.136230,27.542969
3400,9.188946,1.647211,0.335188,-6.835938,7.385254,-11.932373,27.544922
3440,8.049306,2.015918,0.679953,26.184082,42.449951,-15.167236,27.533203
3480,7.058106,2.260126,0.995988,47.729492,107.025146,-18.096924,27.542969
3520,6.560112,2.379837,0.296881,-0.122070,91.674805,-10.650635,27.519531
3560,7.115568,2.695871,-0.033519,-14.801025,49.102783,-2.410889,27.515625
3600,8.307879,3.241749,0.713472,40.710449,-6.744385,28.076172,27.544922
3640,8.863335,3.739743,1.690306,111.267090,-73.791504,-6.103516,27.558594
3680,10.553641,5.760449,3.375824,57.678223,-56.091309,-40.191650,27.556641
3720,10.979809,7.072472,3.380613,27.984619,-62.469482,-64.086914,27.515625
3760,11.257536,7.393295,1.546654,-59.722900,6.805420,-20.843506,27.546875
3800,11.971008,4.912902,-0.718261,2.258301,8.544922,-29.785156,27.556641
3840,11.568783,1.312023,-1.264138,48.980713,1.495361,-24.963379,27.572266
3880,9.107543,-0.694318,-2.159570,97.991943,41.198730,0.976562,27.576172
3920,8.020576,1.958457,-1.618480,146.484375,53.588867,4.272461,27.550781
3960,7.546524,4.199430,-1.522712,203.796387,65.124512,-45.257568,27.585938
4000,7.220912,3.462016,-1.235408,160.644531,-25.939941,-22.216797,27.580078
4040,6.828263,1.613692,-0.526724,38.909912,-94.787598,-3.509521,27.564453
4080,5.990293,2.777274,-0.775721,6.774902,-8.514404,52.978516,27.564453
4120,6.943185,5.228937,-0.972046,-44.006348,68.420410,85.632324,27.576172
4160,7.814674,5.875371,-0.737414,-69.091797,16.418457,20.599365,27.578125
4200,8.623915,5.760449,-0.828394,-49.072266,-3.265381,2.227783,27.556641
4240,9.763555,5.760449,-1.335965,12.634277,-23.193359,14.129639,27.582031
4280,11.003751,6.426037,-0.708684,16.326904,0.427246,4.852295,27.582031
4320,10.941502,6.737284,0.517148,40.771484,109.558105,24.139404,27.564453
4360,9.739613,5.592855,0.009577,15.106201,128.234863,137.268066,27.595703
4400,9.255983,1.197101,-2.149993,-84.594727,-113.708496,216.552734,27.580078
4440,9.160215,-3.371036,0.938527,-133.026123,81.207275,172.668457,27.587891
4480,11.295844,-0.541090,2.920926,-24.902344,44.616699,20.416260,27.597656
4520,10.132261,0.541090,1.929727,-11.199951,83.618164,-40.618896,27.621094
4560,6.210559,-0.742203,1.546654,-122.558594,250.610352,-100.982666,27.597656
4600,7.771579,-0.924162,-0.134075,-70.953369,72.448730,-31.158447,27.574219
4640,7.240066,0.244209,1.508347,-53.283691,32.928467,-115.020752,27.615234
4680,4.453215,0.134075,1.426944,189.605713,-165.283203,-162.841797,27.607422
4720,6.119579,0.277727,3.126827,292.816162,-377.288818,452.728271,27.619141
4760,9.064447,1.259350,8.987833,-1.403809,548.492432,736.328125,27.617188
4800,20.906170,-7.479486,2.346318,93.383789,-326.324463,-22.827148,27.607422
4840,18.296490,-10.802638,-1.762132,51.727295,16.052246,25.604248,27.613281
4880,8.973468,-9.236830,1.412579,36.224365,206.604004,71.594238,27.630859
4920,3.983952,-9.409213,3.227384,-79.101562,56.549072,194.183350,27.615234
4960,2.331953,-8.279149,2.657564,-34.454346,136.871338,436.706543,27.630859
5000,3.466804,-8.327033,1.015141,-42.297363,-32.714844,322.784424,27.634766
5040,2.954445,-8.054094,-0.153229,-97.900391,80.474854,210.235596,27.625000
5080,-0.450110,-6.507440,-1.134852,-139.312744,-1.434326,231.811523,27.640625
5120,-2.284068,-5.597643,-0.306458,-63.018799,-108.367920,123.962402,27.656250
5160,-2.686294,-6.919243,1.249773,-59.753418,-60.974121,5.432129,27.626953
5200,0.162806,-9.720459,1.244985,-25.115967,1.983643,8.941650,27.761719
5240,2.652776,-10.754754,0.033519,-52.276611,-118.652344,47.119141,27.763672
5280,1.537078,-11.511322,0.143652,-107.727051,-17.272949,103.729248,27.781250
5320,-1.010353,-12.741941,0.110133,-122.222900,72.265625,40.985107,27.769531
5360,-3.327940,-13.915100,0.320823,25.115967,34.912109,2.441406,27.773438
5400,-2.786851,-12.406754,5.501875,202.636719,-97.137451,-46.112061,27.785156
5440,-3.648763,-12.837709,1.719037,158.172607,214.965820,-43.731689,27.779297
5480,-6.191406,-13.378799,-4.194642,112.884521,-303.527832,21.636963,27.757812
5520,-3.974375,-11.142614,1.493982,28.320312,-232.635498,-124.359131,27.787109
5560,-1.762132,-7.939173,0.962469,98.083496,-37.139893,-71.746826,27.781250
5600,-2.394202,-6.234501,-0.248997,102.600098,59.112549,-53.253174,27.802734
5640,-1.833959,-4.491522,-0.718261,38.391113,65.490723,-90.606689,27.796875
5680,-0.746991,-2.964022,0.316035,-16.876221,58.990479,-36.865234,27.806641
5720,-1.580173,-2.403779,1.484405,-96.740723,53.741455,28.503418,27.787109
5760,-1.182736,-6.756437,4.381389,-80.810547,-10.223389,48.156738,27.818359
5800,3.888184,-19.120094,11.731588,24.383545,-44.708252,-146.545410,27.794922
5840,4.333505,-11.463438,8.528147,-68.389893,11.627197,3.875732,27.794922
5880,-1.254562,-9.356541,-3.916914,-70.434570,34.179688,131.317139,27.812500
5920,-4.922479,-11.913548,-1.364695,69.458008,-68.084717,175.170898,27.804688
5960,-5.583278,-7.019799,1.963245,-142.852783,250.549316,235.931396,27.826172
6000,-6.655881,-6.181829,-3.289633,-96.771240,110.260010,279.388428,27.796875
6040,-8.025364,-6.655881,-5.396531,57.891846,-76.049805,134.674072,27.828125
6080,-6.244078,-7.709330,1.134852,13.031006,117.095947,42.510986,27.814453
6120,-4.754885,-7.805098,1.450886,62.103271,150.512695,17.761230,27.818359
6160,-4.046201,-6.469133,-0.306458,-0.671387,77.026367,-5.950928,27.818359
6200,-4.414908,-5.932832,-0.895431,-51.574707,113.159180,5.096436,27.820312
6240,-5.386954,-6.162675,-0.253785,-77.331543,86.486816,26.428223,27.843750
6280,-5.444415,-7.522582,0.172383,-66.894531,1.708984,-1.495361,27.832031
6320,-5.870583,-10.500969,-0.263362,-37.750244,-56.945801,-8.850098,27.808594
6360,-7.019799,-11.492168,0.397437,-28.137207,-33.935547,-36.956787,27.845703
6400,-9.284714,-11.286267,2.159570,25.054932,-117.431641,-21.881104,27.820312
6440,-8.504205,-10.807426,1.848324,113.311768,-147.460938,3.204346,27.837891
6480,-7.948750,-9.528923,0.603339,179.046631,-92.590332,12.451172,27.833984
6520,-11.219229,-7.508216,-1.843535,86.975098,-191.253662,122.528076,27.830078
6560,-10.735600,-6.962338,0.928950,-46.325684,-222.869873,-18.554688,27.845703
6600,-6.291962,-7.345411,1.355118,25.604248,-144.531250,-53.710938,27.841797
6640,-4.472369,-5.166687,-0.368707,127.655029,11.901855,-49.621582,27.845703
6680,-3.754108,-3.524265,-0.392649,119.171143,37.200928,-62.408447,27.859375
6720,-4.074931,-2.691083,0.397437,59.661865,44.860840,-52.246094,27.875000
6760,-4.544195,-1.316811,1.455675,0.213623,74.035645,-21.789551,27.847656
6800,-4.458004,-1.594538,2.724602,-22.827148,123.535156,34.973145,27.865234
6840,-5.908890,-6.895301,9.093178,14.770508,26.245117,11.871338,27.867188
6880,-5.918467,-14.293385,13.268666,83.160400,11.260986,-50.201416,27.859375
6920,-4.266468,-9.380483,7.513005,75.195312,69.458008,-43.518066,27.898438
6960,-6.430826,-4.687847,2.810793,-234.436035,49.224854,-10.070801,27.867188
7000,-11.966220,-4.999093,-2.092532,139.648438,-128.021240,219.360352,27.875000
7040,-11.908759,0.148441,1.613692,-234.405518,151.580811,21.545410,27.882812
7080,-10.156203,-2.647987,-3.021482,-113.952637,61.035156,67.840576,27.884766
7120,-7.886500,-7.455544,-4.932055,-32.165527,-21.026611,52.307129,27.878906
7160,-7.105990,-9.797073,1.158794,82.916260,132.995605,35.705566,27.902344
7200,-6.742072,-7.149086,2.920926,127.777100,188.232422,23.223877,27.898438
7240,-5.583278,-4.826711,0.507571,56.030273,95.550537,-9.704590,27.886719
7280,-5.276821,-4.290410,-0.909797,-32.287598,114.715576,-16.265869,27.906250
7320,-7.196970,-3.849876,0.550666,-70.861816,114.837646,4.272461,27.906250
7360,-7.268796,-5.784391,2.260126,-59.173584,31.890869,10.864258,28.005859
7400,-6.986280,-8.657434,0.866701,12.786865,11.962891,-1.495361,28.011719
7440,-7.699753,-9.433155,-1.225831,-22.857666,16.510010,-25.085449,28.033203
7480,-10.730812,-8.734048,1.685518,-2.807617,-54.412842,-17.181396,28.005859
7520,-11.439496,-8.259995,2.643199,40.344238,-174.438477,11.535645,28.037109
7560,-8.633492,-9.097966,1.790863,123.016357,-179.809570,-8.270264,28.007812
7600,-9.260772,-9.050082,-2.906561,138.427734,-131.378174,-24.902344,28.033203
7640,-12.028469,-6.550536,-1.369483,-45.959473,-213.714600,-25.085449,27.998047
7680,-8.346188,-7.805098,1.632846,-17.242432,-85.449219,-74.127197,28.029297
7720,-5.506664,-7.738060,-0.636858,109.130859,-25.848389,-94.635010,28.023438
7760,-5.525817,-5.688623,-1.240196,189.117432,61.248779,-106.109619,28.019531
7800,-4.716578,-3.136404,-1.268927,120.574951,72.113037,-86.334229,28.037109
7840,-4.975151,-1.345541,-0.483629,76.324463,97.747803,-47.729492,28.019531
7880,-5.626374,0.900220,1.321599,-5.310059,98.266602,4.058838,28.023438
7920,-5.597643,-1.723825,3.323152,-37.322998,110.168457,37.475586,28.042969
7960,-8.662222,-12.105083,10.467450,178.710938,11.352539,-5.249023,28.041016
8000,-6.904878,-13.642161,10.654198,42.633057,63.354492,-88.439941,28.037109
8040,-4.357447,-6.335058,3.260903,-162.933350,85.144043,-12.054443,28.029297
8080,-11.133038,-4.946421,-2.906561,12.268066,-190.979004,75.378418,28.017578
8120,-11.544841,-1.498770,1.307234,-94.360352,167.358398,13.763428,28.046875
8160,-9.490616,-3.476381,-2.063802,0.976562,133.300781,41.229248,28.056641
8200,-8.829816,-5.918467,-3.155558,-0.335693,29.724121,41.473389,28.054688
8240,-8.116343,-6.794744,0.181959,31.890869,128.845215,39.581299,28.058594
8280,-7.699753,-6.971915,1.719037,129.699707,156.311035,26.336670,28.062500
8320,-6.387730,-5.137957,1.139640,92.254639,122.558594,-10.192871,28.056641
8360,-5.353435,-4.247314,0.167594,33.813477,62.866211,-17.120361,28.052734
8400,-6.660669,-3.988740,0.062249,-87.402344,52.398682,-15.472412,28.068359
8440,-7.642292,-4.687847,-0.239420,-75.378418,96.801758,-2.502441,28.072266
8480,-7.963115,-6.421249,0.335188,-87.890625,70.098877,-2.227783,28.078125
8520,-7.493851,-9.562442,1.278504,-37.017822,-59.967041,-11.810303,28.085938
8560,-8.236053,-9.136273,-0.019154,-0.671387,56.976318,-33.172607,28.076172
8600,-10.936713,-7.498640,2.207454,-1.098633,-90.759277,-12.298584,28.078125
8640,-10.204087,-7.800309,1.757344,56.030273,-147.064209,-3.875732,28.068359
8680,-7.948750,-8.983045,0.220267,182.952881,-109.100342,-19.165039,28.089844
8720,-11.856087,-6.579266,-1.618480,-5.798340,-232.330322,-7.843018,28.089844
8760,-12.785037,-4.448427,-0.177171,-24.658203,-157.196045,-11.657715,28.115234
8800,-7.881712,-8.556877,1.848324,-20.416260,-154.418945,-61.157227,28.113281
8840,-6.248867,-7.024588,-0.129287,130.859375,-28.961182,-70.617676,28.080078
8880,-5.865794,-4.630386,-0.474052,171.936035,16.143799,-81.909180,28.097656
8920,-3.988740,-1.498770,0.191536,109.466553,41.900635,-49.530029,28.076172
8960,-3.145981,-0.220267,1.240196,53.436279,65.795898,-18.737793,28.095703
9000,-3.529053,-0.574608,2.375048,5.096436,66.589355,11.566162,28.091797
9040,-3.629610,-2.935291,3.950433,-25.817871,133.270264,29.449463,28.093750
9080,-5.626374,-6.866570,6.162675,71.777344,72.662354,15.625000,28.101562
9120,-7.805098,-6.799533,8.054094,48.278809,80.078125,-18.890381,28.107422
9160,-7.192182,-3.667917,5.750873,-3.326416,51.757812,-21.636963,28.113281
9200,-5.588067,-3.466804,5.827487,-78.338623,59.722900,-14.739990,28.119141
9240,-12.545617,-8.293514,-3.514688,-118.591309,-13.854980,55.511475,28.117188
9280,-18.353951,-5.602432,-5.051765,-155.548096,-14.892578,30.883789,28.107422
9320,-9.524135,-5.286397,-4.912902,312.286377,198.669434,46.173096,28.236328
9360,-8.427590,-11.659762,-3.102885,-49.316406,133.117676,-23.468018,28.212891
9400,-11.300632,-6.478710,3.236961,53.100586,128.692627,-15.411377,28.222656
9440,-7.364564,-5.070919,0.909797,38.879395,97.320557,-52.093506,28.212891
9480,-4.611232,-2.049437,-0.627281,-201.324463,-34.515381,-42.449951,28.220703
9520,-6.282385,-1.723825,0.043096,-62.622070,106.781006,10.559082,28.222656
9560,-7.589619,-3.907337,1.771709,-51.849365,38.879395,41.961670,28.230469
9600,-7.939173,-7.048530,1.968034,-8.728027,38.391113,44.677734,28.240234
9640,-6.924031,-11.908759,0.972046,-62.072754,-33.721924,-11.505127,28.271484
9680,-8.619126,-12.880805,1.422156,65.155029,-4.272461,-27.160645,28.289062
9720,-12.243947,-10.079589,1.618480,75.408936,-140.655518,-26.550293,28.250000
9760,-10.946290,-7.354988,0.402226,119.110107,-172.973633,-26.397705,28.261719
9800,-12.526464,-4.548983,-1.340753,10.742188,-234.405518,2.838135,28.257812
9840,-11.918336,-4.046201,-0.871489,-119.018555,-213.989258,-17.761230,28.275391
9880,-7.115568,-10.601525,-0.028730,35.522461,-101.593018,-76.507568,28.255859
9920,-5.104438,-8.384495,-0.727837,136.932373,-11.322021,-105.041504,28.261719
9960,-5.367800,-3.969586,-1.412579,179.016113,29.571533,-78.948975,28.296875
10000,-5.080496,-1.412579,-0.814029,110.778809,32.958984,-71.716309,28.287109
10040,-4.529830,-0.071826,0.416591,41.778564,64.544678,-44.769287,28.279297
10080,-4.199430,0.603339,2.020706,-10.620117,96.008301,18.249512,28.298828
10120,-5.477933,-4.783615,5.540183,-10.650635,81.512451,37.719727,28.291016
10160,-9.078813,-15.801731,13.397953,131.011963,-12.573242,-36.773682,28.277344
10200,-5.889736,-8.820239,9.050082,16.113281,77.911377,-70.648193,28.292969
10240,-7.005434,-6.713342,-0.459687,-220.031738,39.855957,9.979248,28.289062
10280,-10.850522,-4.429273,-2.288857,-11.260986,-161.804199,94.207764,28.273438
10320,-11.324574,1.465251,1.786075,-185.943604,228.546143,28.076172,28.308594
10360,-10.989386,-1.867477,-2.777274,-21.697998,51.422119,91.217041,28.298828
10400,-8.863335,-5.985504,-3.706224,99.365234,40.496826,80.749512,28.304688
10440,-7.105990,-8.734048,0.775721,-0.518799,127.777100,31.890869,28.283203
10480,-6.172252,-7.144298,3.102885,140.533447,164.459229,3.662109,28.345703
10520,-5.573701,-4.831499,0.588974,53.161621,36.346436,-6.958008,28.316406
10560,-5.856217,-4.022259,0.282516,-23.101807,72.326660,-9.094238,28.310547
10600,-7.383718,-4.079720,0.081403,-112.518311,58.288574,-0.488281,28.308594
10640,-7.589619,-5.233725,-0.105345,-92.559814,68.145752,12.115479,28.314453
10680,-7.752425,-8.882488,0.191536,-62.988281,56.304932,-10.314941,28.328125
10720,-8.887277,-10.108319,0.684742,-32.623291,1.464844,-30.334473,28.318359
10760,-11.789049,-8.327033,1.948880,22.125244,-57.037354,-23.590088,28.312500
10800,-11.396400,-7.838616,1.881842,30.364990,-162.567139,-23.712158,28.328125
10840,-9.198523,-7.762002,0.632069,136.993408,-148.010254,-29.296875,28.324219
10880,-12.521675,-5.066131,-1.738190,21.697998,-236.846924,-1.708984,28.324219
10920,-13.508086,-3.730166,0.440533,-94.604492,-211.639404,-22.155762,28.339844
10960,-8.537724,-8.547300,1.216254,-53.771973,-118.621826,-80.352783,28.322266
11000,-5.975927,-6.363788,-0.632069,96.954346,-22.796631,-91.308594,28.337891
11040,-4.649539,-3.639187,-1.374272,177.215576,23.712158,-66.375732,28.335938
11080,-3.950433,-1.431733,-1.335965,99.487305,24.993896,-58.776855,28.335938
11120,-3.696647,-0.646434,0.325611,30.334473,64.727783,-33.294678,28.320312
11160,-3.974375,0.167594,1.857901,-3.570557,90.667725,29.388428,28.337891
11200,-6.387730,-4.970363,6.325481,23.651123,95.550537,41.381836,28.351562
11240,-9.979033,-16.515203,13.651738,114.196777,-34.729004,-61.614990,28.347656
11280,-4.898537,-7.292738,8.604761,-0.915527,109.893799,-43.151855,28.339844
11320,-6.397307,-3.514688,-2.504335,-164.550781,58.074951,66.955566,28.363281
11360,-14.154520,-4.309563,-2.039860,-114.135742,-196.258545,70.190430,28.369141
11400,-10.338163,-0.239420,0.665588,-138.427734,175.506592,33.630371,28.355469
11440,-9.979033,-2.461239,-2.916138,-1.037598,59.692383,75.927734,28.361328
11480,-9.275137,-6.210559,-3.016694,75.439453,55.297852,63.842773,28.361328
11520,-8.106767,-7.465121,0.579397,18.280029,128.662109,33.325195,28.367188
11560,-6.976704,-5.372589,2.111686,159.027100,133.270264,13.824463,28.341797
11600,-6.066907,-4.098873,0.541090,63.415527,25.146484,-10.925293,28.376953
11640,-5.856217,-3.916914,0.368707,-66.101074,35.888672,-13.275146,28.460938
11680,-6.780379,-4.462792,0.196325,-112.609863,38.085938,1.373291,28.460938
11720,-7.302315,-5.224148,-0.129287,-95.062256,43.487549,15.899658,28.462891
11760,-7.987057,-8.116343,-0.608127,11.352539,72.814941,-0.122070,28.472656
11800,-9.327810,-9.481039,1.216254,-98.541260,16.754150,-43.884277,28.453125
11840,-12.176909,-8.561666,2.667141,3.784180,-83.129883,-32.928467,28.486328
11880,-11.712435,-8.207323,2.173935,49.224854,-155.609131,-23.773193,28.460938
11920,-10.036493,-7.709330,0.919373,153.656006,-154.998779,-25.268555,28.482422
11960,-13.599066,-4.242526,-1.268927,12.115479,-261.138916,13.824463,28.468750
12000,-12.990938,-3.940856,1.278504,-100.036621,-200.714111,-28.259277,28.507812
12040,-8.293514,-8.250419,1.158794,9.918213,-116.333008,-70.068359,28.501953
12080,-5.142745,-5.061342,-0.905008,145.477295,-26.336670,-65.185547,28.480469
12120,-4.659117,-2.638410,-1.278504,179.412842,5.706787,-57.586670,28.511719
12160,-3.744531,-1.278504,-0.507571,71.075439,22.216797,-60.974121,28.501953
12200,-3.323152,-0.507571,0.876278,21.759033,57.983398,-35.644531,28.480469
12240,-3.667917,-0.579397,2.997540,6.591797,126.220703,17.669678,28.494141
12280,-7.776367,-8.882488,11.496957,19.470215,51.086426,10.742188,28.511719
12320,-9.040505,-13.235147,13.081918,91.705322,5.859375,-40.435791,28.509766
12360,-4.941632,-3.610456,6.799533,-31.341553,114.959717,-45.410156,28.492188
12400,-9.864111,-2.293645,-4.831499,-192.108154,-55.633545,88.531494,28.501953
12440,-14.231135,-2.715025,-0.972046,-272.216797,10.864258,15.350342,28.517578
12480,-10.213664,-0.794875,-0.957681,-104.064941,156.616211,74.615479,28.503906
12520,-9.409213,-2.858677,-3.313575,-61.706543,24.322510,104.522705,28.513672
12560,-9.437943,-6.224925,-4.443638,119.995117,97.503662,75.958252,28.521484
12600,-8.034941,-7.757214,2.557007,57.159424,129.669189,38.269043,28.527344
12640,-6.253655,-6.411672,2.461239,103.759766,133.209229,-0.152588,28.521484
12680,-5.228937,-4.826711,-0.512359,39.184570,17.486572,-4.394531,28.533203
12720,-6.670246,-3.423708,-0.244209,-110.534668,46.295166,-12.512207,28.523438
12760,-7.867347,-3.892972,-0.043096,-96.069336,105.957031,4.852295,28.535156
12800,-8.461109,-6.210559,-0.526724,-59.906006,81.268311,3.387451,28.513672
12840,-9.323022,-8.939949,1.757344,-167.907715,-77.728271,-26.977539,28.523438
12880,-10.414778,-7.967903,0.359130,57.891846,51.513672,-9.796143,28.531250
12920,-11.832145,-7.833828,1.699883,-4.669189,-102.996826,-18.249512,28.546875
12960,-10.050858,-7.900866,0.670376,83.221436,-131.805420,-36.437988,28.505859
13000,-10.726024,-6.866570,0.043096,72.052002,-193.084717,-34.118652,28.513672
13040,-14.202404,-2.667141,-1.225831,-33.081055,-239.318848,-0.793457,28.521484
13080,-12.186486,-3.193865,0.426168,-111.572266,-168.395996,-23.376465,28.539062
13120,-7.685388,-8.523358,0.316035,-64.208984,-128.662109,-102.508545,28.533203
13160,-6.200983,-6.684611,-1.154005,114.288330,-24.261475,-114.685059,28.548828
13200,-5.439626,-2.633622,-1.580173,149.719238,7.446289,-88.073730,28.560547
13240,-4.328717,-1.201889,-0.502782,112.060547,31.951904,-64.605713,28.542969
13280,-3.950433,0.119710,0.708684,46.569824,59.204102,-14.221191,28.552734
13320,-3.916914,0.239420,2.212242,16.448975,80.474854,33.203125,28.550781
13360,-5.908890,-5.913678,6.090849,108.795166,97.656250,83.862305,28.541016
13400,-10.960655,-15.959748,13.728353,90.545654,-22.827148,-54.290771,28.552734
13440,-5.961562,-7.785944,7.666234,15.258789,61.492920,-33.874512,28.566406
13480,-7.383718,-2.758120,-1.120486,-231.079102,76.721191,45.379639,28.552734
13520,-13.273455,-2.743755,-0.316035,-97.717285,-126.251221,48.217773,28.546875
13560,-9.686940,0.986411,0.833182,-164.184570,143.218994,53.039551,28.544922
13600,-10.500969,-1.422156,-2.585738,24.139404,102.539062,94.512939,28.675781
13640,-9.696517,-4.754885,-3.596091,10.803223,-22.979736,74.127197,28.660156
13680,-8.805874,-8.121132,-0.885855,-89.874268,81.207275,44.097900,28.669922
13720,-7.072472,-6.315904,3.280056,181.976318,141.143799,22.766113,28.693359
13760,-6.143522,-3.926491,1.292869,93.536377,52.795410,-7.354736,28.673828
13800,-6.076484,-4.022259,-0.153229,-51.422119,27.282715,-11.016846,28.683594
13840,-7.402872,-3.677494,0.009577,-109.191895,49.957275,7.324219,28.677734
13880,-7.340622,-4.726154,-0.057461,-19.744873,82.946777,17.852783,28.683594
13920,-7.762002,-7.661446,-1.278504,-97.106934,9.002686,-14.373779,28.687500
13960,-9.232041,-8.499416,-0.703895,-38.726807,78.857422,-34.912109,28.683594
14000,-12.660539,-6.880936,2.595315,-27.862549,-54.687500,-29.052734,28.679688
14040,-12.828133,-6.967127,2.298434,-4.150391,-140.625000,-16.082764,28.689453
14080,-9.773131,-8.039729,1.680730,113.281250,-177.825928,-36.163330,28.693359
14120,-11.410766,-5.209783,-1.144428,73.150635,-215.667725,-17.791748,28.693359
14160,-14.480132,-2.633622,-0.038307,-84.625244,-251.190186,-0.823975,28.701172
14200,-11.046846,-6.622362,2.015918,-123.718262,-140.655518,-68.572998,28.691406
14240,-7.560889,-6.914454,-0.430956,60.546875,-53.039551,-109.375000,28.705078
14280,-5.085284,-3.696647,-1.862689,168.426514,-20.568848,-80.078125,28.730469
14320,-3.682282,-0.938527,-1.637634,151.397705,17.639160,-65.948486,28.720703
14360,-3.169923,-0.201113,-0.071826,51.269531,56.274414,-49.591064,28.708984
14400,-3.016694,1.039083,1.685518,-7.934570,95.611572,16.876221,28.724609
14440,-4.999093,-3.184288,5.281609,-12.481689,157.836914,75.561523,28.716797
14480,-12.253524,-16.021997,13.910312,130.737305,-40.618896,-41.656494,28.714844
14520,-7.101202,-9.097966,9.318233,30.731201,53.405762,-31.555176,28.708984
14560,-9.179369,-4.362236,0.474052,-214.660645,90.423584,28.411865,28.714844
14600,-12.152967,-2.322376,-1.580173,-103.302002,-184.051514,44.067383,28.734375
