MS,Accel X (m/s²),Accel Y (m/s²),Accel Z (m/s²),Gyro X (°/s),Gyro Y (°/s),Gyro Z (°/s),Temp (°C)
5320,-9.552865,0.847547,2.317587,1.220703,-1.007080,-0.579834,45.220703
5360,-9.533711,0.861913,2.327164,0.854492,-0.335693,-0.335693,45.218750
5400,-9.476251,0.833182,2.308010,0.366211,-1.373291,-0.396729,45.203125
5440,-9.524135,0.833182,2.293645,-0.183105,-0.885010,-0.305176,45.203125
5480,-9.538500,0.823605,2.317587,-0.701904,-0.061035,0.091553,45.199219
5520,-9.504981,0.818817,2.317587,-1.617432,-0.305176,0.152588,45.212891
5560,-9.500193,0.857124,2.308010,-1.678467,-0.549316,0.152588,45.207031
5600,-9.509769,0.881066,2.327164,-1.770020,-0.427246,0.213623,45.230469
5640,-9.500193,0.871489,2.351106,-1.312256,-0.610352,0.030518,45.230469
5680,-9.490616,0.876278,2.365471,-0.549316,-0.915527,-0.213623,45.218750
5720,-9.500193,0.876278,2.365471,-0.061035,-0.488281,-0.457764,45.222656
5760,-9.519346,0.900220,2.379837,0.579834,-0.274658,-0.762939,45.222656
5800,-9.476251,0.919373,2.389413,1.129150,-1.403809,-0.976562,45.220703
5840,-9.457097,0.852336,2.379837,0.946045,-2.014160,-0.640869,45.214844
5880,-9.543288,0.761356,2.370260,-0.213623,-0.701904,-0.244141,45.218750
5920,-9.524135,0.770933,2.351106,-0.518799,1.098633,0.122070,45.220703
5960,-9.552865,0.823605,2.308010,-0.854492,2.655029,-0.305176,45.216797
6000,-9.543288,0.905008,2.384625,-0.274658,2.166748,-0.885010,45.216797
6040,-9.461885,1.024718,2.427721,1.892090,1.129150,-1.037598,45.230469
6080,-9.399636,1.034295,2.422932,3.692627,-0.244141,-1.098633,45.244141
6120,-9.433155,0.914585,2.427721,3.784180,-1.708984,-0.823975,45.228516
6160,-9.490616,0.809240,2.418144,3.356934,-1.556396,-0.488281,45.212891
6200,-9.514558,0.766145,2.384625,2.777100,-0.946045,-0.335693,45.220703
6240,-9.524135,0.761356,2.360683,2.380371,0.152588,-0.488281,45.224609
6280,-9.519346,0.804452,2.355895,2.075195,0.732422,-0.701904,45.234375
6320,-9.500193,0.837971,2.355895,1.678467,0.183105,-0.488281,45.236328
6360,-9.500193,0.809240,2.341529,0.610352,0.091553,-0.305176,45.207031
6400,-9.509769,0.814029,2.341529,-0.305176,0.244141,-0.091553,45.214844
6440,-9.500193,0.799663,2.355895,-0.885010,0.640869,0.335693,45.236328
6480,-9.490616,0.809240,2.360683,-0.762939,1.281738,0.152588,45.220703
6520,-9.533711,0.857124,2.355895,-0.396729,1.800537,0.000000,45.220703
6560,-9.481039,0.866701,2.355895,0.061035,0.335693,-0.549316,45.228516
6600,-9.447520,0.866701,2.355895,0.427246,-0.366211,-0.732422,45.216797
6640,-9.504981,0.857124,2.346318,0.091553,-0.610352,-0.457764,45.220703
6680,-9.548077,0.866701,2.331953,0.000000,0.457764,0.030518,45.222656
6720,-9.490616,0.871489,2.336741,0.152588,0.427246,-0.030518,45.197266
6760,-9.471462,0.837971,2.327164,-0.152588,-1.068115,0.091553,45.222656
6800,-9.528923,0.804452,2.336741,-0.305176,-0.396729,-0.183105,45.203125
6840,-9.509769,0.861913,2.351106,0.244141,-0.518799,-0.152588,45.232422
6880,-9.476251,0.837971,2.317587,-0.366211,-0.885010,0.030518,45.212891
6920,-9.524135,0.828394,2.327164,-1.037598,-0.671387,0.244141,45.199219
6960,-9.548077,0.866701,2.346318,-0.915527,0.640869,0.488281,45.226562
7000,-9.490616,0.871489,2.341529,-1.007080,0.396729,0.549316,45.226562
7040,-9.495404,0.847547,2.322376,-1.373291,0.000000,0.640869,45.220703
7080,-9.514558,0.876278,2.346318,-0.732422,0.579834,0.488281,45.234375
7120,-9.500193,0.895431,2.346318,-0.457764,0.030518,0.335693,45.216797
7160,-9.476251,0.866701,2.312799,-0.793457,-0.671387,0.396729,45.214844
7200,-9.495404,0.861913,2.331953,-0.762939,-0.701904,0.122070,45.214844
7240,-9.528923,0.885855,2.341529,-0.366211,-0.061035,0.030518,45.226562
7280,-9.519346,0.909797,2.331953,0.457764,0.732422,-0.152588,45.220703
7320,-9.509769,0.943315,2.327164,1.617432,0.823975,-0.457764,45.232422
7360,-9.485827,0.919373,2.331953,1.739502,0.213623,-0.518799,45.218750
7400,-9.500193,0.861913,2.341529,1.281738,-0.366211,-0.579834,45.210938
7440,-9.495404,0.818817,2.351106,0.457764,-0.335693,-0.488281,45.216797
7480,-9.509769,0.823605,2.351106,0.122070,0.305176,-0.244141,45.212891
7520,-9.509769,0.876278,2.341529,0.701904,0.885010,-0.427246,45.232422
7560,-9.509769,0.943315,2.322376,1.373291,0.061035,-0.976562,45.240234
7600,-9.504981,0.933739,2.312799,1.281738,0.091553,-0.518799,45.208984
7640,-9.500193,0.876278,2.317587,1.098633,0.152588,-0.183105,45.214844
7680,-9.457097,0.857124,2.312799,0.244141,-1.434326,-0.122070,45.222656
7720,-9.490616,0.842759,2.303222,-0.579834,-1.251221,-0.030518,45.232422
7760,-9.538500,0.861913,2.317587,-0.854492,-0.579834,0.000000,45.212891
7800,-9.528923,0.876278,2.331953,-0.671387,0.122070,-0.061035,45.216797
7840,-9.490616,0.871489,2.312799,-0.854492,-0.457764,-0.061035,45.210938
7880,-9.500193,0.847547,2.312799,-1.403809,-0.946045,0.000000,45.238281
7920,-9.514558,0.861913,2.322376,-1.708984,0.030518,0.274658,45.222656
7960,-9.485827,0.842759,2.327164,-2.136230,-0.762939,0.152588,45.230469
8000,-9.481039,0.828394,2.322376,-2.288818,-1.495361,-0.183105,45.214844
8040,-9.519346,0.895431,2.351106,-1.556396,-0.183105,-0.061035,45.230469
8080,-9.504981,0.909797,2.365471,-0.549316,0.335693,-0.152588,45.226562
8120,-9.490616,0.905008,2.336741,0.213623,-0.122070,-0.946045,45.226562
8160,-9.490616,0.905008,2.331953,0.793457,-0.549316,-1.098633,45.230469
8200,-9.495404,0.885855,2.331953,0.915527,-0.671387,-0.885010,45.236328
8240,-9.500193,0.876278,2.327164,0.305176,-0.549316,-0.732422,45.226562
8280,-9.481039,0.881066,2.346318,0.366211,-0.610352,-0.488281,45.210938
8320,-9.504981,0.881066,2.365471,0.732422,-0.244141,-0.335693,45.212891
8360,-9.490616,0.837971,2.394202,0.671387,-0.610352,-0.335693,45.232422
8400,-9.485827,0.823605,2.389413,0.579834,0.274658,-0.183105,45.224609
8440,-9.552865,0.857124,2.494758,1.586914,1.312256,0.244141,45.230469
8480,-9.519346,0.828394,2.499547,1.586914,2.319336,1.464844,45.226562
8520,-9.457097,0.847547,2.284068,0.244141,2.471924,1.434326,45.234375
8560,-9.418790,0.818817,2.293645,-0.762939,-0.823975,-0.030518,45.222656
8600,-9.409213,0.823605,2.403779,-1.007080,-4.028320,-0.854492,45.230469
8640,-9.490616,0.881066,2.365471,-1.251221,-4.882812,-1.220703,45.234375
8680,-9.524135,0.876278,2.370260,-1.190186,-3.479004,-1.403809,45.212891
8720,-9.519346,0.823605,2.403779,-1.556396,-2.960205,-1.312256,45.222656
8760,-9.490616,0.828394,2.422932,-1.556396,-2.441406,-0.793457,45.226562
8800,-9.471462,0.842759,2.442086,-1.251221,-1.892090,-0.335693,45.232422
8840,-9.490616,0.809240,2.485181,-1.251221,-1.190186,-0.366211,45.244141
8880,-9.500193,0.809240,2.494758,-1.251221,-0.762939,-0.366211,45.226562
8920,-9.476251,0.852336,2.466028,-0.915527,-0.274658,-0.091553,45.201172
8960,-9.471462,0.857124,2.470816,-0.640869,-0.213623,0.122070,45.240234
9000,-9.485827,0.833182,2.499547,-0.640869,0.366211,0.000000,45.226562
9040,-9.461885,0.823605,2.523489,-0.396729,0.091553,0.122070,45.234375
9080,-9.461885,0.828394,2.494758,-0.396729,0.091553,0.000000,45.226562
9120,-9.471462,0.828394,2.504335,-0.366211,0.061035,0.030518,45.224609
9160,-9.457097,0.842759,2.528277,0.305176,0.091553,0.000000,45.230469
9200,-9.447520,0.842759,2.504335,0.488281,-0.152588,0.030518,45.226562
9240,-9.466674,0.823605,2.499547,0.000000,-0.213623,0.000000,45.236328
9280,-9.481039,0.794875,2.513912,-0.183105,0.488281,0.000000,45.216797
9320,-9.452309,0.828394,2.485181,-0.305176,0.366211,-0.091553,45.236328
9360,-9.442732,0.842759,2.456451,-0.732422,-0.427246,-0.061035,45.234375
9400,-9.481039,0.833182,2.470816,-0.366211,0.091553,-0.305176,45.244141
9440,-9.481039,0.833182,2.480393,-0.274658,-0.274658,-0.915527,45.250000
9480,-9.481039,0.837971,2.466028,0.091553,0.213623,-0.701904,45.240234
9520,-9.485827,0.861913,2.480393,0.518799,0.976562,-0.488281,45.220703
9560,-9.476251,0.876278,2.480393,0.732422,1.068115,-0.488281,45.222656
9600,-9.471462,0.828394,2.461239,0.640869,1.159668,-0.366211,45.226562
9640,-9.471462,0.814029,2.475605,0.701904,1.251221,-0.518799,45.230469
9680,-9.471462,0.828394,2.466028,0.518799,0.610352,-0.579834,45.216797
9720,-9.471462,0.814029,2.451663,0.213623,0.213623,-0.640869,45.218750
9760,-9.481039,0.814029,2.456451,0.183105,0.518799,-0.518799,45.218750
9800,-9.466674,0.818817,2.451663,-0.091553,-0.152588,-0.183105,45.255859
9840,-9.476251,0.794875,2.427721,-0.427246,-0.366211,-0.396729,45.238281
9880,-9.485827,0.837971,2.432509,0.091553,-1.251221,-0.457764,45.257812
9920,-9.490616,0.842759,2.418144,0.183105,-0.671387,-0.457764,45.230469
9960,-9.481039,0.794875,2.442086,-0.183105,-0.854492,-0.640869,45.232422
10000,-9.495404,0.790087,2.437297,-0.457764,-0.366211,-0.213623,45.238281
10040,-9.461885,0.790087,2.437297,-0.732422,-0.762939,-0.396729,45.244141
10080,-9.447520,0.761356,2.461239,-1.312256,-1.495361,-0.823975,45.250000
10120,-9.452309,0.732626,2.480393,-1.953125,-2.685547,-1.159668,45.242188
10160,-9.447520,0.699107,2.504335,-2.990723,-3.479004,-1.159668,45.230469
10200,-9.452309,0.646434,2.528277,-4.150391,-2.624512,-1.251221,45.230469
10240,-9.495404,0.703895,2.571373,-4.608154,-2.105713,-1.556396,45.224609
10280,-9.452309,0.790087,2.561796,-4.333496,-1.800537,-1.403809,45.222656
10320,-9.442732,0.828394,2.576161,-3.143311,-1.922607,-1.708984,45.224609
10360,-9.442732,0.809240,2.614468,-2.197266,-2.166748,-1.892090,45.220703
10400,-9.418790,0.756568,2.600103,-1.739502,-2.532959,-1.434326,45.244141
10440,-9.461885,0.732626,2.547431,-1.220703,-1.892090,-0.976562,45.240234
10480,-9.504981,0.703895,2.557007,-0.671387,-0.213623,-0.732422,45.242188
10520,-9.481039,0.665588,2.619257,-0.701904,0.000000,-0.610352,45.230469
10560,-9.452309,0.665588,2.609680,-0.854492,0.457764,-0.732422,45.242188
10600,-9.423578,0.732626,2.590526,0.427246,0.427246,-0.396729,45.244141
10640,-9.442732,0.737414,2.561796,1.098633,0.854492,0.335693,45.250000
10680,-9.466674,0.689530,2.595315,0.823975,1.068115,0.457764,45.216797
10720,-9.447520,0.675165,2.604892,0.854492,0.732422,0.579834,45.236328
10760,-9.428367,0.684742,2.576161,1.007080,0.366211,0.427246,45.228516
10800,-9.471462,0.694318,2.576161,1.159668,0.610352,0.305176,45.238281
10840,-9.461885,0.694318,2.595315,1.617432,1.403809,0.244141,45.246094
10880,-9.418790,0.670376,2.609680,1.464844,0.457764,0.091553,45.226562
10920,-9.404425,0.636858,2.595315,0.671387,-1.220703,0.152588,45.248047
10960,-9.481039,0.656011,2.576161,0.000000,0.000000,0.640869,45.205078
11000,-9.490616,0.665588,2.576161,-0.549316,1.007080,1.007080,45.246094
11040,-9.442732,0.656011,2.576161,-0.915527,1.098633,1.342773,45.255859
11080,-9.414001,0.679953,2.576161,-1.129150,0.122070,1.098633,45.216797
11120,-9.452309,0.727837,2.547431,-1.159668,0.061035,1.037598,45.236328
11160,-9.514558,0.756568,2.513912,-1.159668,1.556396,1.464844,45.236328
11200,-9.461885,0.727837,2.557007,-0.854492,2.197266,1.708984,45.246094
11240,-9.423578,0.689530,2.614468,-1.281738,0.854492,1.220703,45.234375
11280,-9.457097,0.689530,2.595315,-1.678467,0.549316,1.098633,45.244141
11320,-9.437943,0.818817,2.499547,-0.061035,1.892090,1.403809,45.244141
11360,-9.476251,0.981623,2.499547,1.647949,0.610352,0.793457,45.236328
11400,-9.538500,0.905008,2.571373,1.403809,1.922607,0.427246,45.234375
11440,-9.414001,0.689530,2.604892,0.671387,1.647949,0.579834,45.232422
11480,-9.380483,0.689530,2.528277,0.152588,1.190186,0.732422,45.244141
11520,-9.457097,0.861913,2.461239,0.549316,0.946045,0.701904,45.212891
11560,-9.476251,0.905008,2.485181,0.732422,0.549316,0.823975,45.246094
11600,-9.461885,0.823605,2.480393,0.152588,-0.518799,0.579834,45.216797
11640,-9.481039,0.818817,2.442086,0.335693,-0.518799,0.366211,45.240234
11680,-9.500193,0.876278,2.408567,0.793457,0.946045,0.701904,45.246094
11720,-9.500193,0.881066,2.446874,0.915527,1.007080,0.732422,45.246094
11760,-9.457097,0.842759,2.518700,0.549316,-0.549316,0.488281,45.234375
11800,-9.437943,0.799663,2.542642,0.457764,-1.403809,0.244141,45.240234
11840,-9.423578,0.785298,2.561796,0.579834,-2.044678,0.183105,45.253906
11880,-9.409213,0.818817,2.557007,0.640869,-3.509521,-0.213623,45.210938
11920,-9.423578,0.857124,2.547431,0.579834,-3.906250,-0.488281,45.236328
11960,-9.461885,0.847547,2.566584,0.732422,-2.380371,-0.396729,45.275391
12000,-9.466674,0.828394,2.561796,0.610352,-1.251221,-0.610352,45.230469
12040,-9.433155,0.823605,2.576161,0.366211,-1.617432,-0.610352,45.234375
12080,-9.471462,0.852336,2.552219,0.579834,-0.671387,-0.427246,45.250000
12120,-9.490616,0.909797,2.509123,1.586914,0.030518,-0.091553,45.238281
12160,-9.509769,0.909797,2.509123,1.831055,1.068115,-0.244141,45.236328
12200,-9.504981,0.842759,2.513912,1.037598,2.075195,-0.030518,45.236328
12240,-9.461885,0.852336,2.489970,0.518799,2.624512,0.549316,45.248047
12280,-9.442732,0.924162,2.461239,0.335693,2.014160,0.854492,45.232422
12320,-9.457097,0.895431,2.466028,0.152588,2.563477,1.068115,45.244141
12360,-9.500193,0.866701,2.480393,0.152588,2.960205,0.976562,45.236328
12400,-9.461885,0.876278,2.475605,-0.091553,1.922607,0.854492,45.222656
12440,-9.466674,0.885855,2.422932,-0.518799,3.204346,1.037598,45.246094
12480,-9.476251,0.924162,2.427721,-0.640869,3.173828,0.793457,45.224609
12520,-9.452309,0.924162,2.418144,-0.579834,2.044678,0.488281,45.238281
12560,-9.457097,0.909797,2.413355,-1.037598,1.281738,0.854492,45.253906
12600,-9.500193,0.866701,2.408567,-1.586914,1.922607,1.403809,45.230469
12640,-9.567230,0.861913,2.461239,-1.953125,3.906250,1.739502,45.236328
12680,-9.509769,0.881066,2.408567,-2.044678,3.967285,2.014160,45.230469
12720,-9.399636,0.928950,2.288857,-2.685547,1.586914,1.525879,45.253906
12760,-9.394848,0.991199,2.303222,-2.075195,-0.793457,-0.030518,45.244141
12800,-9.457097,0.995988,2.322376,-1.861572,-2.685547,-0.457764,45.234375
12840,-9.524135,1.015141,2.322376,-1.495361,-2.502441,-0.823975,45.240234
12880,-9.485827,1.015141,2.331953,-1.129150,-1.586914,-0.213623,45.222656
12920,-9.476251,0.948104,2.327164,-1.037598,-1.251221,-0.244141,45.248047
12960,-9.533711,0.924162,2.389413,-0.396729,-0.732422,-0.610352,45.236328
13000,-9.519346,0.948104,2.418144,0.030518,-0.091553,-0.671387,45.246094
13040,-9.514558,0.972046,2.360683,-0.122070,1.007080,-0.671387,45.246094
13080,-9.481039,0.957681,2.365471,0.274658,0.854492,-1.007080,45.222656
13120,-9.457097,0.948104,2.379837,0.854492,0.244141,-1.434326,45.244141
13160,-9.476251,0.957681,2.365471,0.854492,-0.030518,-1.495361,45.246094
13200,-9.500193,0.938527,2.351106,0.823975,0.305176,-1.525879,45.267578
13240,-9.528923,0.919373,2.327164,0.823975,1.037598,-1.617432,45.236328
13280,-9.504981,0.905008,2.312799,0.793457,1.342773,-1.678467,45.244141
13320,-9.509769,0.905008,2.312799,0.701904,1.251221,-1.708984,45.216797
13360,-9.490616,0.881066,2.351106,0.122070,0.549316,-0.854492,45.246094
13400,-9.481039,0.852336,2.346318,-0.396729,0.061035,-0.701904,45.246094
13440,-9.524135,0.866701,2.322376,-0.732422,0.427246,-0.396729,45.250000
13480,-9.500193,0.876278,2.322376,-0.885010,0.305176,0.061035,45.236328
13520,-9.476251,0.871489,2.336741,-1.037598,-0.030518,0.122070,45.236328
13560,-9.504981,0.861913,2.312799,-1.464844,-0.061035,0.244141,45.226562
13600,-9.514558,0.881066,2.312799,-0.823975,-0.152588,0.030518,45.240234
13640,-9.543288,0.900220,2.322376,0.030518,0.946045,0.244141,45.244141
13680,-9.519346,0.847547,2.303222,-0.244141,1.434326,0.183105,45.234375
13720,-9.509769,0.818817,2.303222,-0.640869,1.251221,0.244141,45.250000
13760,-9.533711,0.847547,2.284068,-0.579834,2.319336,0.488281,45.250000
13800,-9.524135,0.876278,2.293645,-0.701904,2.136230,0.488281,45.248047
13840,-9.481039,0.857124,2.298434,-0.366211,1.129150,0.122070,45.238281
13880,-9.490616,0.885855,2.279280,0.030518,0.640869,-0.152588,45.236328
13920,-9.514558,0.900220,2.260126,0.335693,0.488281,-0.396729,45.240234
13960,-9.485827,0.861913,2.260126,0.488281,-0.732422,-0.518799,45.265625
14000,-9.500193,0.847547,2.269703,-0.030518,-2.319336,-0.549316,45.234375
14040,-9.504981,0.861913,2.260126,-0.335693,-2.471924,-0.427246,45.234375
14080,-9.514558,0.866701,2.245761,-0.427246,-2.197266,-0.366211,45.255859
14120,-9.552865,0.881066,2.245761,-0.488281,-1.556396,-0.366211,45.251953
14160,-9.538500,0.914585,2.245761,-0.061035,-1.373291,-0.488281,45.251953
14200,-9.509769,0.928950,2.264915,0.122070,-1.068115,-0.427246,45.250000
14240,-9.495404,0.895431,2.308010,-0.091553,-1.495361,-0.427246,45.220703
14280,-9.495404,0.866701,2.312799,-0.366211,-1.739502,-0.183105,45.236328
14320,-9.514558,0.885855,2.308010,-0.732422,-1.312256,-0.061035,45.240234
14360,-9.509769,0.924162,2.322376,-0.366211,-1.464844,-0.213623,45.246094
14400,-9.509769,0.914585,2.336741,0.000000,-0.366211,-0.030518,45.240234
14440,-9.533711,0.876278,2.360683,-0.183105,0.183105,-0.061035,45.253906
14480,-9.504981,0.842759,2.365471,-0.640869,0.549316,0.122070,45.220703
14520,-9.481039,0.871489,2.375048,-0.671387,0.854492,0.366211,45.232422
14560,-9.490616,0.876278,2.379837,-0.946045,0.610352,0.091553,45.222656
14600,-9.476251,0.876278,2.389413,-0.854492,-0.274658,-0.061035,45.240234
14640,-9.490616,0.871489,2.379837,-0.823975,0.000000,0.030518,45.234375
14680,-9.524135,0.885855,2.370260,-0.793457,0.488281,-0.030518,45.232422
14720,-9.481039,0.885855,2.365471,-0.762939,0.396729,0.061035,45.248047
14760,-9.481039,0.890643,2.379837,-0.427246,0.091553,-0.091553,45.240234
