MS,Accel X (m/s²),Accel Y (m/s²),Accel Z (m/s²),Gyro X (°/s),Gyro Y (°/s),Gyro Z (°/s),Temp (°C)
5640,-9.739613,-0.134075,1.340753,-1.373291,-1.403809,-0.091553,31.449219
5680,-9.730036,-0.114922,1.335965,-2.136230,-2.014160,0.000000,31.433594
5720,-9.734824,-0.105345,1.359907,-2.441406,-2.258301,0.183105,31.451172
5760,-9.806650,-0.076614,1.379060,-1.251221,-0.457764,0.091553,31.433594
5800,-9.792285,-0.076614,1.383849,-0.244141,0.335693,-0.335693,31.437500
5840,-9.739613,-0.067038,1.359907,0.610352,-0.305176,-0.549316,31.437500
5880,-9.725247,-0.057461,1.340753,1.159668,-0.213623,-0.579834,31.437500
5920,-9.749189,-0.057461,1.345541,1.312256,-0.244141,-0.518799,31.433594
5960,-9.768343,-0.081403,1.359907,1.007080,-0.122070,-0.366211,31.443359
6000,-9.749189,-0.095768,1.359907,0.885010,0.061035,-0.183105,31.443359
6040,-9.739613,-0.105345,1.350330,0.579834,0.091553,-0.091553,31.449219
6080,-9.739613,-0.105345,1.369483,0.366211,-0.274658,-0.213623,31.429688
6120,-9.753978,-0.110133,1.364695,0.427246,-0.579834,-0.366211,31.447266
6160,-9.763555,-0.100556,1.369483,0.305176,-0.122070,-0.305176,31.458984
6200,-9.734824,-0.114922,1.388637,-0.335693,-0.610352,-0.549316,31.441406
6240,-9.753978,-0.110133,1.369483,-0.335693,-0.152588,-0.457764,31.441406
6280,-9.744401,-0.081403,1.369483,-0.152588,-0.152588,-0.274658,31.468750
6320,-9.753978,-0.081403,1.369483,-0.274658,-0.122070,-0.335693,31.437500
6360,-9.763555,-0.095768,1.388637,-0.488281,0.152588,-0.335693,31.445312
6400,-9.744401,-0.095768,1.379060,-0.366211,0.457764,-0.183105,31.482422
6440,-9.758766,-0.090980,1.379060,-0.396729,0.854492,-0.091553,31.515625
6480,-9.749189,-0.095768,1.393425,-0.518799,0.793457,0.000000,31.500000
6520,-9.725247,-0.114922,1.403002,-0.823975,-0.213623,0.061035,31.472656
6560,-9.725247,-0.110133,1.393425,-1.007080,-0.396729,0.000000,31.468750
6600,-9.753978,-0.086191,1.369483,-0.732422,-0.122070,0.122070,31.462891
6640,-9.744401,-0.076614,1.355118,-0.518799,-0.732422,0.030518,31.492188
6680,-9.749189,-0.071826,1.359907,0.030518,-0.030518,0.091553,31.507812
6720,-9.792285,-0.067038,1.369483,0.427246,0.579834,0.091553,31.515625
6760,-9.768343,-0.086191,1.369483,0.640869,1.098633,0.000000,31.521484
6800,-9.739613,-0.105345,1.379060,0.854492,1.068115,-0.183105,31.513672
6840,-9.725247,-0.100556,1.374272,0.823975,0.701904,-0.244141,31.521484
6880,-9.739613,-0.095768,1.369483,0.671387,0.579834,-0.152588,31.484375
6920,-9.768343,-0.090980,1.355118,0.549316,0.915527,0.000000,31.492188
6960,-9.749189,-0.081403,1.355118,0.579834,0.823975,0.030518,31.498047
7000,-9.734824,-0.100556,1.364695,0.366211,0.000000,-0.244141,31.537109
7040,-9.753978,-0.100556,1.340753,0.335693,0.366211,-0.274658,31.523438
7080,-9.744401,-0.071826,1.331176,0.610352,0.305176,-0.122070,31.500000
7120,-9.744401,-0.086191,1.326388,0.579834,-0.030518,-0.183105,31.531250
7160,-9.758766,-0.095768,1.335965,0.091553,-0.366211,-0.366211,31.521484
7200,-9.753978,-0.110133,1.326388,-0.427246,0.183105,0.000000,31.525391
7240,-9.749189,-0.110133,1.335965,-0.823975,0.061035,0.122070,31.519531
7280,-9.753978,-0.100556,1.331176,-1.098633,-0.335693,0.000000,31.519531
7320,-9.753978,-0.076614,1.331176,-1.007080,-0.549316,-0.030518,31.525391
7360,-9.744401,-0.062249,1.321599,-0.793457,-0.488281,0.030518,31.515625
7400,-9.739613,-0.071826,1.326388,-0.854492,-0.274658,0.000000,31.505859
7440,-9.753978,-0.071826,1.335965,-0.610352,-0.762939,-0.030518,31.523438
7480,-9.749189,-0.081403,1.326388,-0.427246,-0.427246,-0.061035,31.505859
7520,-9.739613,-0.076614,1.335965,-0.457764,-1.312256,-0.091553,31.525391
7560,-9.782708,-0.076614,1.345541,-0.640869,-0.213623,-0.091553,31.496094
7600,-9.773131,-0.057461,1.326388,-0.274658,0.335693,-0.122070,31.517578
7640,-9.749189,-0.071826,1.321599,-0.122070,0.335693,0.091553,31.529297
7680,-9.758766,-0.081403,1.326388,-0.183105,0.640869,0.152588,31.535156
7720,-9.730036,-0.067038,1.321599,0.091553,-0.152588,-0.274658,31.529297
7760,-9.749189,-0.043096,1.316811,0.427246,-0.244141,-0.396729,31.539062
7800,-9.749189,-0.052672,1.340753,0.366211,-0.549316,-0.579834,31.525391
7840,-9.749189,-0.100556,1.359907,0.152588,-1.037598,-0.640869,31.517578
7880,-9.749189,-0.081403,1.321599,0.000000,-0.671387,-0.427246,31.513672
7920,-9.739613,-0.081403,1.316811,-0.091553,-0.488281,-0.488281,31.525391
7960,-9.758766,-0.100556,1.355118,-0.152588,-0.549316,-0.732422,31.511719
8000,-9.763555,-0.086191,1.369483,-0.030518,-0.030518,-0.671387,31.517578
8040,-9.739613,-0.067038,1.374272,0.122070,-0.244141,-0.671387,31.531250
8080,-9.734824,-0.071826,1.383849,0.000000,-0.915527,-0.671387,31.511719
8120,-9.749189,-0.095768,1.374272,0.152588,-0.457764,-0.488281,31.537109
8160,-9.763555,-0.090980,1.374272,0.213623,-0.061035,-0.274658,31.525391
8200,-9.734824,-0.090980,1.388637,0.335693,-0.244141,-0.335693,31.513672
8240,-9.744401,-0.100556,1.388637,0.213623,-0.823975,-0.305176,31.535156
8280,-9.768343,-0.110133,1.388637,-0.030518,-0.396729,-0.305176,31.533203
8320,-9.763555,-0.110133,1.374272,-0.244141,-0.366211,-0.366211,31.531250
8360,-9.734824,-0.095768,1.383849,-0.305176,-0.183105,-0.366211,31.535156
