MS,Accel X (m/s²),Accel Y (m/s²),Accel Z (m/s²),Gyro X (°/s),Gyro Y (°/s),Gyro Z (°/s),Temp (°C)
5920,3.931279,7.082048,4.793192,54.626465,110.565186,160.156250,33.455078
5960,7.972692,23.511061,4.520253,97.534180,137.298584,140.045166,33.455078
6000,9.519346,29.496565,2.806004,34.790039,117.309570,58.471680,33.466797
6040,5.463568,20.508732,1.618480,-30.273438,110.961914,43.792725,33.443359
6080,0.804452,10.108319,0.421380,42.022705,112.335205,73.577881,33.445312
6120,-2.595315,4.515464,-2.130840,83.709717,107.910156,67.108154,33.484375
6160,-5.602432,2.863465,-4.831499,16.540527,68.725586,8.972168,33.474609
6200,-7.422025,2.442086,-6.019023,-31.127930,-4.638672,-59.539795,33.498047
6240,-6.517017,3.763685,-4.797980,-2.624512,-41.900635,-83.679199,33.494141
6280,-3.193865,12.445061,-4.074931,60.699463,-72.509766,-57.159424,33.541016
6320,4.276044,29.563602,-6.143522,8.026123,-71.807861,-146.514893,33.533203
6360,13.608643,36.592979,-6.191406,-47.790527,-203.979492,-198.211670,33.529297
6400,15.533581,23.491907,-0.368707,-92.834473,-201.568604,-204.620361,33.541016
6440,10.730812,5.894525,2.394202,-9.826660,-165.863037,-95.397949,33.556641
6480,7.613562,-2.609680,1.651999,-20.843506,-150.878906,-31.799316,33.546875
6520,6.033388,-5.908890,1.426944,-83.282471,-107.360840,-25.207520,33.533203
6560,3.806781,-7.920019,2.542642,-28.564453,-23.651123,9.918213,33.542969
6600,1.695095,-7.426814,2.552219,40.039062,32.958984,96.405029,33.550781
6640,1.431733,-0.857124,3.581726,52.795410,69.549561,140.411377,33.550781
6680,4.534618,15.251065,4.630386,94.665527,135.162354,187.927246,33.546875
6720,9.567230,32.790985,3.485958,111.968994,119.171143,75.592041,33.556641
6760,7.690176,29.108704,2.432509,-4.272461,110.351562,-2.075195,33.533203
6800,1.446098,14.997279,1.805228,4.486084,107.543945,35.156250,33.583984
6840,-2.691083,6.215348,0.397437,79.193115,120.239258,57.647705,33.546875
6880,-4.812346,1.991976,-2.126051,61.492920,105.651855,46.508789,33.583984
6920,-6.095637,0.172383,-3.878607,5.859375,41.595459,12.237549,33.523438
6960,-6.593631,0.593762,-4.180276,-48.645020,-31.921387,-53.070068,33.539062
7000,-6.651093,3.107674,-3.404555,-14.587402,-56.182861,-73.516846,33.541016
7040,-4.496311,15.964537,-3.620033,37.506104,-65.948486,-45.623779,33.539062
7080,2.997540,35.960911,-6.162675,-33.996582,-92.315674,-172.515869,33.542969
7120,10.587160,36.588192,-4.410120,-79.071045,-177.246094,-235.412598,33.541016
7160,11.525687,19.220652,0.603339,-58.746338,-172.363281,-170.104980,33.541016
7200,9.222465,4.266468,2.576161,11.749268,-137.756348,-78.002930,33.548828
7240,7.283162,-4.362236,2.054225,-16.998291,-92.803955,-20.874023,33.556641
7280,4.893748,-8.983045,1.489193,-33.538818,-52.429199,36.529541,33.546875
7320,2.887407,-9.763555,2.288857,14.068604,14.038086,112.457275,33.529297
7360,1.642422,-5.324705,3.083732,58.197021,55.969238,193.023682,33.556641
7400,5.185841,10.137050,4.266468,115.112305,116.516113,227.966309,33.554688
7440,10.601525,31.091103,4.213795,91.979980,125.335693,96.557617,33.544922
7480,9.686940,33.317711,3.423708,36.804199,106.048584,15.136719,33.531250
7520,3.203442,19.306843,2.240973,-4.821777,102.813721,9.826660,33.550781
7560,-1.412579,7.292738,0.847547,22.949219,96.038818,39.215088,33.550781
7600,-3.409343,1.154005,-0.775721,15.472412,99.578857,29.937744,33.578125
7640,-6.033388,-1.106121,-2.738967,-18.920898,55.816650,9.307861,33.552734
7680,-8.322245,-0.177171,-3.974375,-39.764404,-8.026123,-31.158447,33.552734
7720,-7.943961,3.739743,-3.380613,-15.258789,-27.679443,-54.382324,33.542969
7760,-4.094085,18.171991,-3.016694,5.096436,-48.950195,-27.435303,33.566406
7800,4.596867,37.143646,-3.639187,12.481689,-98.419189,-183.990479,33.570312
7840,9.983821,33.001675,-1.838747,-82.641602,-169.036865,-239.532471,33.541016
7880,9.988609,15.471332,2.035071,-65.979004,-153.167725,-159.149170,33.558594
7920,7.876924,2.810793,2.738967,34.881592,-111.022949,-53.527832,33.558594
7960,6.306327,-3.308787,0.866701,14.434814,-94.482422,-16.357422,33.574219
8000,4.917690,-6.904878,0.603339,-5.493164,-62.866211,22.247314,33.558594
8040,3.390190,-7.441179,1.838747,39.794922,4.516602,77.423096,33.566406
8080,2.600103,-2.743755,2.748544,86.883545,48.522949,130.065918,33.574219
8120,4.180276,10.041282,4.362236,73.944092,89.294434,196.258545,33.570312
8160,8.178593,27.739222,4.352659,98.022461,136.749268,98.052979,33.578125
8200,7.603985,29.755138,3.145981,38.848877,132.659912,29.357910,33.560547
8240,3.021482,19.187132,2.030283,6.958008,135.070801,37.109375,33.560547
8280,-0.890643,9.097966,0.536301,47.729492,122.406006,47.760010,33.603516
8320,-3.691859,2.806004,-1.441309,-10.009766,88.958740,35.705566,33.603516
8360,-6.732495,-0.316035,-2.987964,-47.546387,22.003174,14.831543,33.611328
8400,-8.231265,-0.383072,-3.371036,-39.245605,-38.696289,-34.698486,33.603516
8440,-7.824251,3.155558,-2.954445,-24.871826,-60.974121,-42.175293,33.613281
8480,-4.649539,16.745047,-2.695871,-29.357910,-42.846680,-36.834717,33.611328
8520,3.624821,35.826836,-4.118027,14.221191,-83.007812,-169.036865,33.628906
8560,9.605537,34.921825,-3.280056,-45.959473,-159.515381,-246.551514,33.611328
8600,10.304645,19.129671,0.809240,-76.293945,-146.423340,-197.906494,33.621094
8640,8.523358,5.774815,2.748544,34.271240,-99.639893,-108.215332,33.646484
8680,6.904878,-2.561796,1.479617,3.936768,-67.016602,-76.843262,33.623047
8720,5.650316,-8.202535,0.670376,-31.585693,-40.649414,-13.824463,33.642578
8760,4.898537,-10.280702,1.489193,30.975342,7.324219,93.200684,33.615234
8800,4.055778,-6.177041,2.106898,61.187744,39.428711,159.790039,33.619141
8840,4.999093,5.755661,4.094085,15.716553,78.094482,267.608643,33.615234
8880,9.572019,27.528532,6.598420,101.135254,134.674072,173.614502,33.623047
8920,8.954314,35.898659,5.286397,74.920654,148.590088,73.516846,33.615234
8960,3.524265,25.124752,2.145205,2.471924,145.874023,31.646729,33.628906
9000,-1.244985,10.462662,-0.301669,24.841309,133.850098,46.508789,33.623047
9040,-3.936068,1.589750,-2.571373,18.280029,98.510742,54.412842,33.638672
9080,-6.459556,-1.551443,-4.247314,-28.198242,42.572021,43.548584,33.632812
9120,-8.939949,-0.603339,-4.769250,-48.614502,-30.700684,-3.784180,33.630859
9160,-8.939949,3.256114,-3.921702,-4.058838,-59.509277,-50.048828,33.650391
9200,-5.248090,16.218323,-3.380613,18.646240,-47.088623,-45.898438,33.646484
9240,2.466028,36.478058,-5.554548,-18.341064,-103.881836,-184.326172,33.652344
9280,10.955867,38.292862,-3.069367,-93.658447,-177.001953,-261.108398,33.656250
9320,14.317327,22.567745,2.403779,-51.757812,-153.472900,-227.020264,33.632812
9360,11.808203,5.947197,3.476381,29.846191,-123.229980,-123.077393,33.617188
9400,8.801085,-3.213019,1.383849,-0.030518,-106.323242,-81.878662,33.626953
9440,6.402095,-8.523358,0.497994,-36.926270,-76.629639,-28.228760,33.621094
9480,4.520253,-10.989386,1.628057,-19.165039,-3.570557,84.716797,33.646484
9520,3.347094,-7.934384,2.269703,52.246094,45.471191,169.891357,33.611328
9560,4.252102,3.438074,4.046201,64.788818,79.284668,281.616211,33.625000
9600,8.973468,27.988218,5.918467,104.187012,144.561768,151.519775,33.652344
9640,8.547300,36.047100,4.812346,123.962402,131.591797,49.438477,33.646484
9680,2.738967,23.755270,2.480393,39.459229,138.214111,27.587891,33.658203
9720,-1.513135,10.620679,0.770933,47.576904,132.751465,37.261963,33.644531
9760,-3.773262,2.135628,-0.948104,44.250488,113.067627,45.501709,33.648438
9800,-6.416461,-1.786075,-2.681506,-15.472412,67.413330,48.492432,33.646484
9840,-8.935161,-1.249773,-3.950433,-50.872803,-3.540039,-0.335693,33.625000
9880,-9.045294,1.786075,-4.017470,-18.829346,-52.459717,-38.299561,33.656250
9920,-6.081272,13.493721,-3.811569,12.817383,-79.162598,-12.359619,33.667969
9960,1.805228,35.295322,-5.386954,-4.150391,-59.875488,-172.058105,33.673828
10000,10.735600,39.049431,-6.177041,-71.472168,-194.183350,-242.034912,33.662109
10040,14.154520,23.587675,-1.201889,-117.645264,-210.632324,-220.550537,33.664062
10080,11.650186,6.909666,2.231396,-8.300781,-155.212402,-126.068115,33.658203
10120,8.571242,-2.935291,1.546654,18.310547,-114.868164,-76.934814,33.675781
10160,6.196194,-8.528147,0.598550,-32.745361,-72.113037,-23.925781,33.671875
10200,3.993528,-11.085154,1.335965,-15.533447,-5.615234,80.932617,33.677734
10240,2.887407,-8.030152,2.164358,40.100098,39.398193,178.833008,33.736328
10280,4.098873,4.046201,4.525041,77.911377,87.463379,253.967285,33.714844
10320,8.643068,27.763163,6.215348,118.957520,152.984619,146.209717,33.722656
10360,9.107543,36.645653,4.841076,121.063232,123.962402,41.931152,33.736328
10400,3.165135,24.076092,2.710236,37.139893,127.075195,15.228271,33.722656
10440,-1.695095,10.012551,1.187524,47.332764,123.046875,28.839111,33.734375
10480,-3.888184,2.217031,-0.306458,46.112061,120.452881,29.388428,33.724609
10520,-5.846641,-1.235408,-2.111686,2.777100,104.736328,20.538330,33.738281
10560,-7.704541,-1.288081,-4.098873,-29.022217,17.333984,-3.967285,33.746094
10600,-7.776367,1.460463,-4.276044,-27.313232,-57.952881,-38.665771,33.742188
10640,-5.975927,11.319786,-3.572149,6.347656,-79.864502,-9.521484,33.734375
10680,0.622492,32.747890,-4.663905,-44.555664,-52.978516,-166.595459,33.746094
10720,8.489840,37.895424,-4.587290,-68.756104,-173.400879,-218.811035,33.728516
10760,11.291056,22.979548,-0.330400,-76.354980,-165.344238,-188.140869,33.726562
10800,9.380483,6.517017,1.465251,3.845215,-142.852783,-95.123291,33.738281
10840,7.431602,-2.312799,0.852336,-6.042480,-113.677979,-44.067383,33.744141
10880,5.607220,-6.588843,0.588974,-55.877686,-70.587158,-9.918213,33.746094
10920,3.706224,-8.714894,1.762132,-12.115479,-12.329102,53.741455,33.742188
10960,2.035071,-7.225701,2.758120,71.075439,56.030273,143.615723,33.748047
11000,2.121263,1.359907,3.782839,100.341797,102.630615,249.664307,33.746094
11040,7.570466,24.976313,4.276044,112.213135,150.146484,140.289307,33.767578
11080,9.897630,37.373489,2.920926,113.555908,113.281250,14.343262,33.753906
11120,4.271256,25.225309,1.546654,16.418457,103.942871,-19.165039,33.732422
11160,-1.651999,9.658210,0.823605,5.676270,101.623535,17.150879,33.755859
11200,-4.558560,1.608904,-0.488417,42.419434,84.106445,53.314209,33.728516
11240,-6.392519,-1.125275,-2.164358,-2.929688,66.101074,50.109863,33.744141
11280,-7.613562,-0.426168,-3.538630,-34.271240,-10.864258,7.629395,33.740234
11320,-7.062895,2.365471,-3.289633,-20.507812,-75.408936,-54.107666,33.763672
11360,-5.784391,10.687716,-2.758120,6.652832,-86.944580,-17.974854,33.757812
11400,-0.134075,30.238768,-4.860229,-63.262939,-63.079834,-132.690430,33.742188
11440,8.695741,37.100548,-5.267244,-56.640625,-176.513672,-190.368652,33.765625
11480,11.075577,23.453600,-0.972046,-89.080811,-169.036865,-178.497314,33.763672
11520,8.173804,7.254431,1.723825,-14.373779,-118.469238,-97.290039,33.734375
11560,6.138733,-1.599327,1.197101,12.329102,-75.164795,-48.095703,33.755859
11600,4.841076,-6.090849,0.244209,-46.752930,-58.654785,-8.544922,33.767578
11640,3.816358,-8.240842,1.431733,-57.373047,-5.371094,53.466797,33.773438
11680,3.193865,-6.114791,2.590526,52.947998,43.273926,121.246338,33.759766
11720,3.260903,2.552219,3.912126,86.151123,76.385498,199.737549,33.765625
11760,6.895301,21.294029,4.778827,84.869385,141.235352,157.592773,33.750000
11800,8.307879,32.968159,3.648763,85.113525,114.532471,54.046631,33.740234
11840,4.141969,26.211720,2.710236,39.367676,126.037598,23.101807,33.771484
11880,-0.292093,14.231135,1.398214,56.152344,119.171143,27.465820,33.750000
11920,-2.758120,5.118803,-0.177171,60.882568,99.517822,29.541016,33.771484
11960,-5.420473,-0.660800,-1.608904,-13.671875,65.338135,36.163330,33.779297
12000,-7.972692,-1.872266,-2.571373,-60.424805,-0.122070,16.113281,33.751953
12040,-8.456321,0.244209,-2.513912,-49.407959,-43.853760,-29.022217,33.771484
12080,-7.105990,6.833052,-2.537854,-12.695312,-58.563232,4.058838,33.751953
12120,-1.077391,26.882097,-3.701436,-24.108887,-34.057617,-94.268799,33.767578
12160,6.756437,37.847542,-5.789180,-0.274658,-140.380859,-198.394775,33.771484
12200,10.793061,28.495789,-2.853889,-99.182129,-177.551270,-211.822510,33.794922
12240,10.362105,12.545617,1.216254,-17.913818,-154.296875,-136.352539,33.806641
12280,8.169016,1.493982,1.795651,33.782959,-127.044678,-72.540283,33.828125
12320,6.631939,-4.419696,0.785298,-24.749756,-108.978271,-32.867432,33.828125
12360,5.032612,-7.508216,1.398214,-46.569824,-54.595947,5.889893,33.814453
12400,3.308787,-7.699753,2.566584,38.238525,31.250000,90.576172,33.826172
12440,1.900996,-3.466804,3.112462,71.075439,56.427002,176.361084,33.816406
12480,4.893748,11.683704,4.505888,99.975586,104.522705,236.236572,33.835938
12520,11.152191,33.959358,5.396531,124.389648,150.390625,78.826904,33.835938
12560,8.365341,32.474953,3.816358,55.053711,126.678467,4.669189,33.816406
12600,1.431733,16.936583,2.403779,-8.575439,137.329102,17.486572,33.818359
12640,-2.801216,5.300763,0.861913,42.144775,134.338379,40.283203,33.826172
12680,-5.410896,-0.483629,-1.537078,27.008057,126.739502,52.947998,33.818359
12720,-7.762002,-1.379060,-4.357447,-33.264160,53.283691,33.477783,33.830078
12760,-8.398860,0.593762,-5.171476,-48.950195,-36.682129,-28.289795,33.812500
12800,-7.723695,5.267244,-4.419696,27.648926,-82.611084,-16.235352,33.839844
12840,-3.059790,23.080105,-4.774038,-46.691895,-41.931152,-91.979980,33.810547
12880,6.253655,38.139633,-6.435614,-17.059326,-141.052246,-199.859619,33.835938
12920,12.976573,31.445446,-2.724602,-72.814941,-191.131592,-218.811035,33.824219
12960,12.023681,12.890382,1.288081,-9.582520,-164.093018,-133.300781,33.816406
13000,8.403648,0.766145,2.011129,33.905029,-127.136230,-42.602539,33.816406
13040,5.884948,-4.137180,1.010353,-10.406494,-98.083496,8.209229,33.826172
13080,4.242526,-6.014235,1.096544,-45.837402,-57.586670,35.644531,33.818359
13120,3.074155,-6.205771,2.231396,15.869141,11.352539,78.063965,33.816406
13160,2.451663,-2.911349,3.222595,64.727783,32.714844,141.784668,33.832031
13200,4.711789,9.998186,4.659117,117.248535,115.447998,202.789307,33.837891
13240,9.308656,29.343336,3.572149,131.469727,157.409668,100.921631,33.847656
13280,7.910442,31.641769,1.747767,77.789307,124.023438,19.866943,33.833984
13320,2.178724,19.402611,1.149217,9.979248,122.619629,3.051758,33.832031
13360,-2.169147,7.402872,0.665588,51.055908,120.239258,13.854980,33.830078
13400,-5.176264,0.435745,-0.857124,32.653809,109.710693,13.427734,33.832031
13440,-7.632715,-1.939303,-2.743755,-25.085449,46.142578,0.457764,33.841797
13480,-7.800309,-1.015141,-3.318364,-49.713135,-27.191162,-26.306152,33.841797
13520,-6.483498,4.304775,-2.834735,13.397217,-66.131592,-22.613525,33.828125
13560,-3.136404,21.394587,-3.749320,-20.629883,-59.326172,-58.349609,33.847656
13600,4.094085,37.004780,-6.483498,-28.228760,-105.987549,-183.776855,33.835938
13640,9.931149,31.608252,-5.200206,-70.312500,-195.922852,-205.688477,33.851562
13680,10.572795,14.652514,-0.378284,-48.400879,-172.180176,-131.500244,33.841797
13720,8.030152,1.723825,1.398214,16.113281,-125.732422,-53.253174,33.843750
13760,5.856217,-4.505888,0.593762,-4.821777,-112.121582,-1.220703,33.841797
13800,4.620809,-7.024588,1.173159,-66.345215,-65.826416,33.782959,33.847656
13840,3.734955,-7.149086,2.652776,-18.341064,25.939941,103.668213,33.861328
13880,3.213019,-2.767697,2.983175,67.565918,60.455322,147.247314,33.865234
13920,5.066131,10.376471,3.955221,99.365234,111.785889,215.911865,33.841797
13960,9.361329,30.569168,3.189077,131.774902,150.909424,70.312500,33.841797
14000,7.522582,32.283417,1.484405,60.058594,116.241455,-5.126953,33.855469
14040,2.288857,19.785683,1.422156,15.838623,108.306885,-22.796631,33.853516
14080,-1.628057,6.833052,1.479617,43.762207,107.452393,-16.784668,33.843750
14120,-4.726154,-1.158794,0.311246,23.651123,97.290039,15.930176,33.824219
14160,-7.187394,-3.002329,-1.608904,5.706787,42.175293,31.005859,33.845703
14200,-7.771579,0.148441,-2.782062,-14.739990,-32.257080,-12.542725,33.894531
14240,-7.201759,5.894525,-2.724602,-10.437012,-57.800293,-49.407959,33.910156
14280,-4.946421,19.263746,-3.825934,-75.256348,-58.837891,-57.922363,33.908203
14320,2.178724,33.016041,-4.817134,-44.647217,-108.337402,-167.846680,33.906250
14360,6.732495,28.361713,-2.796427,-85.601807,-166.778564,-177.307129,33.900391
14400,6.670246,14.839262,0.512359,-64.331055,-166.015625,-104.034424,33.898438
14440,5.755661,4.663905,1.513135,15.533447,-116.638184,-41.656494,33.890625
14480,5.635951,-1.369483,0.268151,2.838135,-81.665039,-21.148682,33.898438
14520,4.831499,-4.951209,0.124498,-9.887695,-50.994873,6.744385,33.896484
14560,3.835511,-5.521029,1.723825,30.334473,32.012939,58.227539,33.871094
14600,3.093309,-1.005565,2.681506,72.998047,56.152344,127.410889,33.912109
14640,5.324705,13.235147,4.242526,98.022461,86.181641,170.593262,33.882812
14680,8.106767,29.271509,5.066131,86.029053,149.322510,46.142578,33.880859
14720,5.386954,28.232426,3.854665,36.254883,164.581299,22.369385,33.880859
14760,0.876278,17.199945,1.872266,60.485840,156.921387,25.329590,33.908203
14800,-2.724602,6.392519,-0.196325,65.185547,132.324219,40.344238,33.890625
14840,-5.252879,0.670376,-1.829170,-18.829346,62.866211,47.180176,33.884766
14880,-7.603985,-1.192312,-2.006341,-71.350098,-3.814697,5.676270,33.882812
14920,-8.667010,-0.181959,-1.675941,-55.999756,-47.454834,-23.956299,33.882812
14960,-7.594408,7.896077,-1.623269,-17.944336,-47.821045,-49.377441,33.865234
15000,-3.878607,24.578875,-3.572149,-52.062988,-18.493652,-131.317139,33.898438
15040,2.375048,34.031181,-6.028600,-0.061035,-115.051270,-200.836182,33.892578
15080,6.100426,26.585217,-3.960010,-69.335938,-175.018311,-192.108154,33.896484
15120,7.335834,13.752295,0.699107,-20.111084,-136.474609,-113.800049,33.886719
15160,6.952762,3.270479,2.059013,45.104980,-80.078125,-51.544189,33.888672
15200,6.186617,-3.706224,1.010353,9.643555,-58.563232,-4.547119,33.886719
15240,5.353435,-6.818686,1.244985,-1.403809,-18.798828,47.576904,33.914062
15280,4.606444,-5.616797,2.260126,35.003662,36.132812,101.867676,33.898438
15320,3.548207,0.847547,3.385401,44.433594,63.568115,142.425537,33.871094
15360,3.921702,14.451402,4.572925,59.448242,106.536865,185.607910,33.894531
15400,5.817910,29.285875,4.213795,74.615479,143.218994,84.045410,33.894531
15440,4.252102,28.634653,3.011906,11.108398,164.611816,36.102295,33.912109
15480,0.641646,17.712305,1.637634,28.228760,161.621094,42.236328,33.908203
15520,-1.977611,7.848193,-0.047884,46.539307,147.399902,55.450439,33.886719
15560,-3.969586,2.422932,-1.666364,-14.129639,94.879150,43.579102,33.933594
15600,-7.383718,0.258574,-2.408567,-56.610107,30.517578,1.129150,33.900391
15640,-8.786720,1.326388,-2.552219,-52.581787,-14.495850,-45.867920,33.923828
15680,-8.279149,7.067683,-2.858677,-46.081543,-43.273926,-59.844971,33.919922
15720,-4.673482,22.505495,-3.778050,-47.393799,-72.967529,-115.661621,33.921875
15760,2.159570,33.245884,-4.228160,68.328857,-123.748779,-216.247559,33.904297
15800,6.651093,26.604370,-2.772485,-55.694580,-186.492920,-199.157715,33.902344
15840,8.010999,13.570335,1.077391,-46.783447,-155.853271,-126.922607,33.898438
15880,6.900089,3.500323,2.489970,67.291260,-112.701416,-50.262451,33.894531
15920,5.295974,-2.039860,1.312023,28.350830,-81.878662,-2.319336,33.876953
15960,4.740520,-4.165911,0.981623,6.195068,-45.349121,16.082764,33.898438
