MS,Accel X (m/s²),Accel Y (m/s²),Accel Z (m/s²),Gyro X (°/s),Gyro Y (°/s),Gyro Z (°/s),Temp (°C)
2520,16.548721,3.921702,1.714248,124.542236,15.380859,-43.518066,41.093750
2560,8.212111,2.724602,1.594538,109.100342,-30.761719,-34.240723,41.117188
2600,1.450886,1.762132,2.059013,5.432129,73.974609,-3.051758,41.095703
2640,-3.026271,1.359907,-0.751779,1.770020,-83.160400,30.944824,41.093750
2680,-2.351106,-0.090980,-0.986411,-83.923340,37.445068,61.950684,41.095703
2720,4.357447,-0.244209,-1.283292,-143.951416,196.868896,-154.388428,41.107422
2760,21.744141,6.478710,3.016694,-173.980713,-112.243652,16.021729,41.093750
2800,25.234886,5.458780,3.390190,-141.998291,74.432373,11.322021,41.099609
2840,19.943701,3.002329,1.431733,-57.464600,-34.301758,6.683350,41.093750
2880,11.674128,2.068590,1.201889,-81.512451,-15.167236,4.089355,41.107422
2920,3.011906,0.339977,-0.785298,-67.413330,66.375732,48.492432,41.083984
2960,-1.292869,-2.973598,-3.749320,32.806396,-76.202393,189.178467,41.093750
3000,-2.240973,-3.634398,-4.156334,111.419678,-65.765381,250.823975,41.099609
3040,-1.647211,-3.576937,-1.747767,59.661865,135.925293,-64.575195,41.109375
3080,6.033388,-1.872266,0.158017,-101.379395,-200.805664,-466.857910,41.103516
3120,32.302570,0.608127,-0.411803,262.390137,8.087158,6.530762,41.095703
3160,25.373749,3.155558,2.193089,80.139160,16.937256,-16.448975,41.105469
3200,15.342045,3.591303,0.402226,146.942139,-51.940918,-31.799316,41.103516
3240,8.772355,2.796427,3.347094,54.107666,23.315430,-24.993896,41.123047
3280,1.719037,1.288081,1.929727,-33.538818,71.563721,32.379150,41.109375
3320,-3.035848,1.316811,-1.522712,3.875732,-82.214355,73.028564,41.119141
3360,-2.317587,0.852336,-1.450886,-91.827393,42.175293,39.855957,41.134766
3400,4.544195,0.627281,-1.345541,-190.917969,173.156738,-189.422607,41.119141
3440,23.185450,5.837064,3.122039,-125.274658,-69.793701,0.793457,41.123047
3480,24.291571,4.869806,3.624821,-116.302490,55.725098,9.643555,41.126953
3520,17.721882,1.814805,1.594538,-61.767578,-49.530029,17.700195,41.126953
3560,10.036493,1.604115,1.015141,-38.970947,40.069580,8.972168,41.119141
3600,3.117251,0.124498,-1.968034,0.030518,-23.712158,34.790039,41.117188
3640,-0.746991,-2.485181,-3.361459,68.969727,-59.448242,138.427734,41.103516
3680,-1.048660,-3.241749,-2.015918,65.765381,-13.885498,232.818604,41.103516
3720,0.454898,-2.815581,-1.134852,-38.177490,164.184570,-29.479980,41.115234
3760,13.168109,-4.094085,-0.574608,-22.888184,-65.948486,-354.248047,41.103516
3800,28.170177,-0.732626,-0.100556,165.405273,-59.356689,-1.708984,41.138672
3840,21.423317,2.954445,1.580173,110.626221,22.674561,-29.785156,41.115234
3880,13.321339,4.860229,0.344765,214.385986,-142.913818,-70.251465,41.109375
3920,6.938396,2.221819,5.406107,5.096436,144.836426,-11.505127,41.117188
3960,-1.264138,0.660800,-0.957681,-3.448486,-26.580811,23.864746,41.119141
4000,-3.883395,0.493206,-1.829170,-20.446777,-47.271729,1.892090,41.121094
4040,0.335188,-0.378284,-0.378284,-64.208984,76.080322,-4.272461,41.136719
4080,11.449073,2.044648,-1.417367,-51.971436,-73.150635,-45.532227,41.132812
4120,22.567745,7.493851,0.881066,-85.266113,-8.666992,6.500244,41.097656
4160,22.859838,5.908890,1.426944,-139.587402,3.540039,10.955811,41.119141
4200,18.722658,2.111686,1.426944,-94.207764,2.319336,32.623291,41.119141
4240,9.868899,1.604115,-0.919373,-88.989258,21.423340,30.578613,41.109375
4280,2.154782,0.957681,-2.461239,2.593994,43.365479,23.681641,41.138672
4320,-1.599327,-2.236184,-4.141969,157.958984,-74.096680,106.933594,41.123047
4360,-1.924938,-5.176264,-2.001553,125.946045,-12.451172,169.891357,41.119141
4400,0.339977,-5.056554,1.086968,-44.799805,-13.671875,-37.475586,41.117188
4440,16.788143,-3.667917,-3.375824,95.916748,-101.928711,-316.253662,41.123047
4480,26.680984,2.159570,-1.584962,138.641357,-18.646240,-29.876709,41.150391
4520,21.581335,2.082955,-1.704672,86.486816,-6.408691,-18.768311,41.134766
4560,14.350845,3.179500,-0.876278,177.001953,8.026123,-70.434570,41.130859
4600,5.817910,3.442862,1.790863,64.270020,40.802002,-53.588867,41.126953
4640,-3.380613,3.126827,-0.550666,-22.735596,15.014648,-30.975342,41.130859
4680,-3.629610,1.474828,-1.699883,-78.155518,24.993896,16.479492,41.138672
4720,3.222595,2.437297,-1.048660,-106.536865,28.228760,33.752441,41.134766
4760,12.899959,5.061342,-1.235408,-106.353760,-10.101318,10.528564,41.123047
4800,21.418528,4.438850,-1.244985,-134.216309,-28.564453,-2.075195,41.148438
4840,22.500708,2.106898,0.277727,-134.094238,-0.061035,29.296875,41.123047
4880,17.492037,1.335965,1.417367,-140.319824,41.107178,75.164795,41.150391
4920,7.479486,3.232172,-0.995988,-31.860352,28.961182,23.254395,41.128906
4960,1.058237,1.355118,-1.106121,7.354736,92.620850,49.163818,41.132812
5000,-1.120486,-3.423708,-2.657564,136.260986,-3.143311,182.708740,41.138672
5040,-2.566584,-5.961562,-5.085284,225.341797,-62.316895,93.597412,41.146484
5080,1.838747,-4.156334,1.312023,-180.938721,-102.874756,-99.822998,41.136719
5120,21.504719,-0.320823,-2.825158,136.016846,-95.733643,-188.049316,41.138672
5160,27.451916,-1.450886,0.378284,114.105225,41.351318,-13.061523,41.128906
5200,20.001162,2.456451,-1.695095,139.831543,-52.368164,-71.502686,41.146484
5240,11.415554,3.888184,0.622492,123.809814,0.061035,-76.873779,41.138672
5280,3.557784,3.160346,1.149217,35.919189,21.179199,-53.833008,41.132812
5320,-3.409343,2.030283,-0.909797,-49.652100,-6.469727,-6.683350,41.123047
5360,-2.178724,0.981623,-0.727837,-76.507568,15.136719,19.256592,41.148438
5400,2.485181,1.197101,-1.268927,-82.824707,15.747070,28.961182,41.138672
5440,11.635820,3.213019,-1.929727,-93.475342,5.187988,29.815674,41.134766
5480,21.370644,3.031059,-2.236184,-95.520020,-50.506592,7.019043,41.128906
5520,22.697033,2.719813,0.148441,-111.694336,-1.129150,21.301270,41.156250
5560,19.134460,1.776498,1.599327,-106.384277,48.004150,46.478271,41.136719
5600,11.008539,2.571373,-0.028730,-74.249268,40.954590,29.296875,41.150391
5640,2.849100,1.680730,-1.589750,-38.330078,61.309814,38.238525,41.128906
5680,-2.221819,-2.011129,-2.202666,34.118652,28.594971,94.512939,41.140625
5720,-2.671929,-3.576937,-3.165135,127.197266,-66.406250,105.651855,41.123047
5760,-0.469264,-3.327940,-2.322376,30.212402,-123.321533,-87.554932,41.109375
5800,15.409082,-3.514688,-1.120486,26.489258,28.381348,-135.620117,41.138672
5840,27.365725,1.019930,-2.001553,159.515381,-47.119141,-39.031982,41.125000
