MS,Accel X (m/s²),Accel Y (m/s²),Accel Z (m/s²),Gyro X (°/s),Gyro Y (°/s),Gyro Z (°/s),Temp (°C)
33040,-2.738967,5.602432,-1.637634,9.216309,28.015137,4.058838,38.951172
33080,-5.324705,1.010353,2.030283,44.403076,46.997070,-9.643555,38.933594
33120,-5.908890,-0.948104,0.588974,77.056885,-18.585205,11.291504,38.898438
33160,-4.228160,-0.861913,-0.435745,29.876709,-96.313477,59.478760,38.908203
33200,-2.604892,0.608127,1.024718,-50.811768,-96.099854,38.787842,38.912109
33240,-6.703765,15.907076,2.518700,-191.406250,51.483154,-73.394775,38.925781
33280,0.119710,29.965828,-8.504205,73.669434,-142.974854,33.081055,38.914062
33320,-0.287304,18.962078,-9.026140,65.368652,-71.166992,7.019043,38.923828
33360,-0.426168,8.781932,-7.891289,67.260742,-83.251953,2.532959,38.933594
33400,1.484405,5.272032,-3.323152,33.752441,-96.557617,15.686035,38.937500
33440,0.689530,5.530606,2.676718,-209.075928,-125.274658,52.062988,38.917969
33480,2.782062,2.226608,5.875371,29.541016,132.049561,-11.230469,38.937500
33520,2.509123,-0.110133,2.719813,107.788086,38.085938,-23.681641,38.919922
33560,-0.052672,1.704672,2.293645,-129.211426,2.777100,-54.656982,38.927734
33600,-1.647211,23.223757,3.979163,-17.974854,220.092773,133.941650,38.925781
33640,3.524265,27.911604,-7.527370,100.128174,156.433105,-48.522949,38.925781
33680,3.150769,15.988479,-11.252748,21.087646,141.571045,-8.056641,38.937500
33720,-0.186748,9.370906,-6.756437,26.184082,93.231201,-10.742188,38.912109
33760,-4.802769,5.248090,-0.962469,30.181885,32.073975,-29.937744,38.939453
33800,-7.321469,1.781286,1.594538,66.131592,18.035889,-49.102783,38.943359
33840,-5.286397,-0.344765,-0.215478,62.622070,-103.210449,4.760742,38.910156
33880,-2.494758,1.144428,1.666364,-70.983887,-105.987549,29.724121,38.929688
33920,-4.807557,12.339716,4.759673,-199.157715,71.990967,-23.345947,38.947266
33960,-2.178724,26.302700,-7.752425,54.656982,-75.744629,2.258301,38.939453
34000,-2.092532,19.546263,-9.677363,54.718018,-139.495850,11.840820,38.906250
34040,-0.622492,10.711658,-8.274361,42.114258,-139.617920,17.791748,38.929688
34080,2.312799,6.368577,-4.180276,57.617188,-106.811523,6.774902,38.923828
